"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",191,73.1
"2","Unlicensed Hearse",149,73.3
"3","Flusterstorm",129,72.5
"4","Mystical Dispute",122,72.7
"5","Pithing Needle",112,73.7
"6","Dress Down",103,73.1
"7","Force of Vigor",86,72.3
"8","Veil of Summer",83,71.7
"9","Boseiju, Who Endures",78,71.5
"10","Chalice of the Void",75,72.8
"11","Endurance",75,72.8
"12","Relic of Progenitus",72,75
"13","Spell Pierce",71,74.1
"14","Subtlety",67,70.8
"15","Fury",66,73.9
"16","Blood Moon",65,72.6
"17","Magus of the Moon",65,73.5
"18","Path to Exile",56,74
"19","Sanctifier en-Vec",56,74.6
"20","Tourach, Dread Cantor",52,72.7
"21","Nature's Claim",50,73.1
"22","Hallowed Moonlight",50,72
"23","Hidetsugu Consumes All",50,72.6
"24","March of Otherworldly Light",47,75.1
"25","Necromentia",47,73.5
"26","Fatal Push",46,73.8
"27","Dismember",43,74.4
"28","Orvar, the All-Form",43,74.7
"29","Leyline of the Void",43,71.4
"30","Lavinia, Azorius Renegade",43,74.8
"31","Jegantha, the Wellspring",40,72.4
"32","Tormod's Crypt",39,73.5
"33","Prismatic Ending",39,72.5
"34","Blacksmith's Skill",38,75.1
"35","Invasive Surgery",37,72.9
"36","Drannith Magistrate",37,75.4
"37","Abrade",36,74.2
"38","Teferi, Time Raveler",35,71.6
"39","Jace, the Mind Sculptor",35,73.1
"40","Surgical Extraction",35,75.3
"41","Kaheera, the Orphanguard",34,71.6
"42","Wear // Tear",32,73.4
"43","Kolaghan's Command",30,74.7
"44","Soul-Guide Lantern",29,74.1
"45","Flame Blitz",29,74.4
"46","Sundering Titan",27,76.4
"47","Grafdigger's Cage",27,72.1
"48","Mana Leak",27,78.1
"49","Alpine Moon",25,72.4
"50","Turn the Earth",24,72.2
