"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2624,0.722
"2","Christopher Rush",1107,0.732
"3","Mark Poole",878,0.724
"4","Anastasia Ovchinnikova",823,0.726
"5","Simon Dominic",694,0.734
"6","Vance Kovacs",628,0.737
"7","Titus Lunter",592,0.74
"8","Chippy",547,0.725
"9","Eric Deschamps",545,0.729
"10","Philip Straub",492,0.725
"11","Adam Paquette",469,0.722
"12","Kari Christensen",415,0.732
"13","Shelly Wan",409,0.717
"14","Aleksi Briclot",397,0.721
"15","Chase Stone",379,0.735
"16","Raoul Vitale",374,0.733
"17","Alayna Danner",371,0.716
"18","Ron Spears",368,0.732
"19","Jason Chan",365,0.733
"20","Raymond Swanland",364,0.741
"21","Cyril Van Der Haegen",356,0.739
"22","John Avon",344,0.715
"23","Mike Bierek",338,0.739
"24","Chris Ostrowski",327,0.722
"25","Tom Wänerstrand",325,0.735
"26","Mark Zug",324,0.731
"27","Izzy",322,0.732
"28","Dmitry Burmak",314,0.747
"29","Mila Pesic",312,0.732
"30","Greg Staples",305,0.714
"31","Ryan Pancoast",302,0.719
"32","Cristi Balanescu",297,0.706
"33","Vincent Proce",294,0.745
"34","Chris Rallis",290,0.708
"35","Howard Lyon",270,0.738
"36","Martina Fackova",269,0.728
"37","Ekaterina Burmak",265,0.729
"38","Erica Yang",264,0.718
"39","Dave Kendall",260,0.722
"40","Steven Belledin",260,0.738
"41","Nicholas Gregory",256,0.718
"42","John Stanko",256,0.725
"43","Yeong-Hao Han",252,0.737
"44","Jung Park",248,0.752
"45","Douglas Shuler",248,0.733
"46","Daarken",246,0.746
"47","Pete Venters",242,0.743
"48","Zezhou Chen",241,0.728
"49","Jesper Myrfors",238,0.727
"50","Joseph Meehan",236,0.725
"51","Lake Hurwitz",234,0.718
"52","Iain McCaig",229,0.729
"53","Seb McKinnon",222,0.764
"54","Anthony S. Waters",214,0.74
"55","Randy Vargas",214,0.723
"56","Cliff Childs",212,0.745
"57","Terese Nielsen",211,0.736
"58","Jonas De Ro",211,0.737
"59","Lucas Graciano",207,0.733
"60","Svetlin Velinov",203,0.731
"61","Cynthia Sheppard",201,0.737
"62","Greg Hildebrandt",198,0.745
"63","Dan Frazier",196,0.728
"64","Sidharth Chaturvedi",193,0.737
"65","Warren Mahy",188,0.721
"66","Franz Vohwinkel",187,0.734
"67","Amy Weber",183,0.752
"68","Mark Tedin",183,0.726
"69","Evan Shipard",179,0.716
"70","Adam Rex",176,0.72
"71","Johannes Voss",175,0.717
"72","Kieran Yanner",172,0.736
"73","Kev Walker",168,0.732
"74","Sam Burley",166,0.737
"75","Paul Scott Canavan",166,0.739
"76","DiTerlizzi",165,0.736
"77","Anson Maddocks",163,0.728
"78","Chris Rahn",162,0.733
"79","Jason Rainville",158,0.716
"80","Lie Setiawan",157,0.747
"81","Alexander Forssberg",150,0.722
"82","James Paick",148,0.726
"83","Jason A. Engle",145,0.751
"84","David Martin",141,0.719
"85","Deruchenko Alexander",136,0.725
"86","Steve Argyle",136,0.71
"87","Jean-Sébastien Rossbach",134,0.747
"88","Andrew Mar",133,0.72
"89","Igor Kieryluk",127,0.721
"90","Martina Pilcerova",127,0.729
"91","Scott Murphy",125,0.72
"92","Todd Lockwood",120,0.733
"93","Daniel Ljunggren",119,0.744
"94","Lars Grant-West",118,0.742
"95","Yongjae Choi",115,0.747
"96","Zoltan Boros",110,0.722
"97","Maria Zolotukhina",109,0.732
"98","Jason Felix",109,0.717
"99","Nils Hamm",109,0.755
"100","Craig J Spearing",106,0.723
"101","Richard Wright",103,0.737
"102","Jesper Ejsing",103,0.75
"103","Fred Fields",103,0.728
"104","Mark Winters",100,0.732
"105","Matt Stewart",99,0.739
"106","Christine Choi",99,0.7
"107","Milivoj Ćeran",92,0.724
"108","Richard Whitters",92,0.688
"109","Chris Cold",90,0.723
"110","Campbell White",87,0.747
"111","Livia Prima",86,0.732
"112","Wisnu Tan",80,0.759
"113","Michael Sutfin",78,0.725
"114","Heonhwa Choe",75,0.724
"115","Tomasz Jedruszek",72,0.737
"116","Carl Critchlow",70,0.696
"117","John Matson",70,0.73
"118","Jim Nelson",67,0.724
"119","Johann Bodin",65,0.763
"120","Heather Hudson",62,0.713
"121","Volkan Baǵa",61,0.733
"122","Marta Nael",59,0.729
"123","Dan Scott",58,0.708
"124","Noah Bradley",56,0.698
"125","Dimitar Marinski",55,0.771
"126","Bryan Sola",53,0.713
"127","Melissa A. Benson",52,0.77
"128","Randy Gallegos",52,0.699
"129","Matt Cavotta",51,0.757
"130","Caio Monteiro",51,0.711
"131","Wayne Reynolds",51,0.675
"132","James Ryman",50,0.675
"133","Lucas Staniec",49,0.709
"134","Mark Brill",48,0.745
"135","Donato Giancola",48,0.755
"136","Michael Komarck",47,0.742
"137","Khang Le",42,0.712
"138","Bastien L. Deharme",41,0.73
"139","E. M. Gist",40,0.667
"140","Tony Szczudlo",40,0.699
"141","Viko Menezes",39,0.721
"142","Kasia 'Kafis' Zielińska",39,0.747
"143","Tomas Giorello",39,0.714
"144","Marc Simonetti",38,0.748
"145","Scott M. Fischer",37,0.754
"146","Andreas Rocha",36,0.776
"147","Johan Grenier",36,0.745
"148","Min Yum",36,0.706
"149","Valera Lutfullina",35,0.672
"150","Alex Horley-Orlandelli",34,0.772
"151","Ralph Horsley",34,0.705
"152","Irina Nordsol",34,0.731
"153","Florian de Gesincourt",33,0.709
"154","Steve Prescott",33,0.732
"155","Luca Zontini",32,0.755
"156","Justin Murray",32,0.727
"157","Wayne England",31,0.729
"158","Liiga Smilshkalne",30,0.759
"159","Karl Kopinski",29,0.722
"160","Wesley Burt",28,0.75
"161","Thomas M. Baxa",26,0.776
"162","Darrell Riche",26,0.716
"163","Antonio José Manzanedo",24,0.712
"164","Pat Morrissey",24,0.699
"165","Victor Adame Minguez",24,0.739
"166","Dave Dorman",24,0.742
"167","Kaja Foglio & Phil Foglio",24,0.742
"168","Robin Olausson",24,0.667
"169","Michael Phillippi",24,0.667
"170","Christopher Moeller",23,0.703
"171","Zoltan Boros & Gabor Szikszai",22,0.713
"172","Magali Villeneuve",22,0.706
"173","Nicholas Elias",22,0.676
"174","Eytan Zana",20,0.664
"175","Daniel Gelon",20,0.743
"176","David Hudnut",20,0.743
"177","Jeff Miracola",20,0.7
"178","Don Hazeltine",20,0.793
"179","Grzegorz Rutkowski",20,0.676
"180","Mathias Kollros",20,0.71
"181","Manuel Castañón",19,0.727
"182","Sam Wood",18,0.755
"183","Tyler Jacobson",18,0.765
"184","Zack Stella",18,0.755
"185","Julian Kok Joon Wen",16,0.776
"186","Eric Fortune",16,0.707
"187","Sarah Finnigan",16,0.691
"188","Olivier Bernard",16,0.8
"189","Jeremy Jarvis",15,0.747
"190","Mark A. Nelson",15,0.706
"191","Jaime Jones",15,0.744
"192","Mark Romanoski",14,0.743
"193","Sam White",13,0.717
"194","Matt Thompson",13,0.75
"195","Joe Slucher",12,0.767
"196","Drew Tucker",12,0.765
"197","Gabor Szikszai",12,0.696
"198","Edward P. Beard, Jr.",12,0.722
"199","Lius Lasahido",12,0.7
"200","Jake Murray",12,0.667
"201","Chuck Lukacs",12,0.735
"202","Bryon Wackwitz",11,0.754
"203","Winona Nelson",11,0.739
"204","Ilse Gort",11,0.765
"205","rk post",11,0.739
"206","Rovina Cai",10,0.719
"207","Aaron Miller",9,0.794
"208","Brian Snõddy",9,0.765
"209","Jana Schirmer & Johannes Voss",9,0.771
"210","Filip Burburan",9,0.743
"211","Mike Dringenberg",8,0.621
"212","Richard Kane Ferguson",7,0.727
"213","Willian Murai",7,0.733
"214","Ben Thompson",6,0.727
"215","Brom",6,0.667
"216","Jakub Kasper",5,0.743
"217","Bayard Wu",5,0.75
"218","Kekai Kotaki",5,0.727
"219","Jehan Choo",5,0.727
"220","Charles Urbach",5,0.727
"221","Clint Cearley",5,0.636
"222","Stephen Tappin",4,0.8
"223","Inka Schulz",4,0.778
"224","Ravenna Tran",4,0.688
"225","Lindsey Look",4,0.75
"226","Phil Foglio",4,0.714
"227","Bruno Biazotto",4,0.625
"228","Suzanne Helmigh",4,0.75
"229","Una Fricker",4,0.75
"230","Fariba Khamseh",4,0.75
"231","Justine Cruz",4,0.75
"232","Uriah Voth",3,0.867
"233","Doug Chaffee",3,0.6
"234","Piotr Dura",3,0.714
"235","Dominik Mayer",3,0.75
"236","Jokubas Uogintas",3,0.571
"237","Hugh Jamieson",3,0.571
"238","Nicola Leonard",3,0.571
"239","Dallas Williams",2,0.765
"240","Glenn Fabry",2,0.8
"241","David Gaillet",2,0.714
"242","Dominick Domingo",2,0.75
"243","Brandon Kitkouski",2,0.571
"244","Jeremy Enecio",1,1
"245","Daren Bader",1,0.75
"246","Joshua Cairos",1,0.75
"247","Yohann Schepacz",1,0.667
"248","Hideaki Takamura",1,0.714
"249","Robh Ruppel",1,0.75
"250","Even Amundsen",1,0.571
"251","Bryan Talbot",1,0.571
