"","CardNames","DeckCount","Winrate95Min"
"1","Silent Clearing",29,71.1
"2","Springleaf Drum",107,70.9
"3","Kaldra Compleat",47,70.8
"4","Stoneforge Mystic",54,70.8
"5","Urza's Saga",136,70.7
"6","Inkmoth Nexus",60,70.6
"7","Lightning Bolt",218,70.6
"8","Marsh Flats",73,70.5
"9","Spell Pierce",145,70.5
"10","Ragavan, Nimble Pilferer",171,70.5
"11","Gingerbrute",41,70.3
"12","Blood Moon",74,70.3
"13","Giver of Runes",45,70.1
"14","Arid Mesa",121,70.1
"15","Mountain",144,70.1
"16","Colossus Hammer",49,70
"17","Puresteel Paladin",49,70
"18","Sigarda's Aid",49,70
"19","Shadowspear",87,70
"20","Fiery Islet",94,69.8
"21","Ornithopter",47,69.7
"22","Unholy Heat",110,69.7
"23","Scalding Tarn",188,69.7
"24","Polluted Delta",118,69.6
"25","Steam Vents",199,69.6
"26","Esper Sentinel",58,69.5
"27","Island",139,69.5
"28","Cavern of Souls",55,69.4
"29","Plains",95,69.4
"30","Flooded Strand",162,69.4
"31","Blacksmith's Skill",44,69.3
"32","Expressive Iteration",115,69.3
"33","Mishra's Bauble",110,69.3
"34","Bloodstained Mire",126,69.3
"35","Steelshaper's Gift",39,69.2
"36","Hallowed Fountain",96,69.2
"37","Blood Crypt",114,69.2
"38","Aether Vial",25,69
"39","Verdant Catacombs",69,69
"40","Walking Ballista",18,68.9
"41","Thoughtseize",73,68.9
"42","Fury",79,68.9
"43","Swamp",83,68.9
"44","Stomping Ground",104,68.9
"45","Forest",115,68.9
"46","Windswept Heath",71,68.8
"47","Graven Cairns",19,68.7
"48","Misty Rainforest",155,68.7
"49","Nettlecyst",47,68.6
"50","Ledger Shredder",76,68.6
