"","CardNames","DeckCount","Winrate95Min"
"1","Mana Leak",27,70.7
"2","Relic of Progenitus",72,70.6
"3","Engineered Explosives",191,70.5
"4","Unlicensed Hearse",149,70.3
"5","Pithing Needle",112,70.2
"6","March of Otherworldly Light",47,69.7
"7","Sanctifier en-Vec",56,69.6
"8","Spell Pierce",71,69.6
"9","Dress Down",103,69.4
"10","Drannith Magistrate",37,69.3
"11","Surgical Extraction",35,69.3
"12","Mystical Dispute",122,69.3
"13","Orvar, the All-Form",43,69.2
"14","Flusterstorm",129,69.2
"15","Blacksmith's Skill",38,69.1
"16","Lavinia, Azorius Renegade",43,69.1
"17","Fury",66,69.1
"18","Magus of the Moon",65,69
"19","Path to Exile",56,68.9
"20","Sundering Titan",27,68.7
"21","Dismember",43,68.6
"22","Fatal Push",46,68.6
"23","Chalice of the Void",75,68.5
"24","Unmoored Ego",21,68.4
"25","Necromentia",47,68.3
"26","Endurance",75,68.3
"27","Flame Blitz",29,68.2
"28","Force of Vigor",86,68.2
"29","Force of Negation",20,68
"30","Kolaghan's Command",30,67.9
"31","Abrade",36,67.9
"32","Blood Moon",65,67.9
"33","Nature's Claim",50,67.8
"34","Tourach, Dread Cantor",52,67.6
"35","Hidetsugu Consumes All",50,67.5
"36","Veil of Summer",83,67.5
"37","Kira, Great Glass-Spinner",9,67.3
"38","Path of Peril",10,67.3
"39","Boseiju, Who Endures",78,67.3
"40","Spreading Seas",23,67.2
"41","Tormod's Crypt",39,67.1
"42","Collective Brutality",19,66.9
"43","Harbinger of the Tides",13,66.8
"44","Liquimetal Coating",17,66.7
"45","Soul-Guide Lantern",29,66.6
"46","Hallowed Moonlight",50,66.6
"47","Ensnaring Bridge",19,66.5
"48","Wear // Tear",32,66.5
"49","Prismatic Ending",39,66.5
"50","Jegantha, the Wellspring",40,66.3
