"","ArtistName","Winrate","Presence"
"130","Igor Kieryluk",70.2,19.4
"131","Steven Belledin",70.1,17.7
"132","Grzegorz Rutkowski",70.1,7.3
"133","rk post",70,10.3
"134","Mads Ahm",70,6.4
"135","Ryan Pancoast",69.9,33.7
"136","Brandon Kitkouski",69.7,3
"137","Nicholas Gregory",69.6,10.2
"138","Lawrence Snelly",69.6,3
"139","Daarken",69.3,26.9
"140","Jesper Ejsing",69.3,8.4
"141","Adam Paquette",69.1,37.4
"142","Jung Park",69.1,14.2
"143","Lars Grant-West",69.1,7.1
"144","Mathias Kollros",69.1,7.1
"145","Raymond Swanland",68.9,42.2
"146","Greg Staples",68.8,16
"147","Tom Wänerstrand",68.8,14
"148","Jason A. Engle",68.8,2.1
"149","Bryan Sola",68.8,2.1
"150","Pat Lee",68.8,2.1
"151","Mark Zug",68.7,34.1
"152","Cristi Balanescu",68.7,4.1
"153","Dan Scott",68.6,9
"154","Jeff Miracola",68.6,11
"155","Vance Kovacs",67.9,24.8
"156","Jean-Sébastien Rossbach",67.9,7.2
"157","Adam Rex",67.9,6.8
"158","Austin Hsu",67.5,5.1
"159","Wisnu Tan",67.5,5.2
"160","Gabor Szikszai",67.2,7.8
"161","Darrell Riche",67.1,9
"162","Richard Wright",66.9,16.7
"163","Ryan Yee",66.7,6.9
"164","Jama Jurabaev",66.7,6.9
"165","Caroline Gariba",66.7,6.9
"166","Jim Murray",66.7,3.1
"167","Alayna Danner",66.7,1.9
"168","Ben Thompson",66.3,10.6
"169","Luca Zontini",65.9,4.9
"170","Mark Tedin",65.7,16.5
"171","Daniel Ljunggren",65.6,16.5
"172","Wesley Burt",65.3,3
"173","Ron Spencer",65.3,3
"174","Alex Horley-Orlandelli",65.2,3
"175","Martina Pilcerova",65,4.8
"176","Charles Urbach",64.9,4.8
"177","Zoltan Boros & Gabor Szikszai",64.9,7
"178","Jason Felix",64.8,6.6
"179","Dave DeVries",64.4,7.6
"180","David Gaillet",64.2,1.8
"181","Caio Monteiro",64.1,5
"182","Raoul Vitale",63.9,4.6
"183","James Ryman",62.5,1
"184","Omar Rayyan",62.5,1
"185","Fred Fields",62.5,1
"186","Lucas Graciano",62.5,1
"187","Aaron Miller",62.5,1
"188","Glen Angus",62.5,2
"189","Mike Dringenberg",62.5,1
"190","Thomas M. Baxa",61.9,2.7
"191","Min Yum",61.9,2.7
"192","Dany Orizio",61.9,2.7
"193","Anna Podedworna",61.9,2.7
"194","Richard Whitters",61.9,2.7
"195","Bryon Wackwitz",61.9,2.7
"196","Jeremy Jarvis",60.7,3.6
"197","Jason Rainville",60,4.5
"198","Randy Gallegos",60,1.9
"199","Brom",59.5,5.4
"200","John Howe",58.6,3.7
"201","Phil Foglio",57.1,1.8
"202","Jim Nelson",57.1,2.7
"203","Livia Prima",57.1,1.8
"204","Erica Yang",57.1,2.7
"205","Lie Setiawan",57.1,1.8
"206","Tommy Arnold",57.1,0.9
"207","Ilse Gort",57.1,0.9
"208","Zezhou Chen",57.1,0.9
"209","Tony Szczudlo",57.1,0.9
"210","Karl Kopinski",57.1,0.9
"211","Edward P. Beard, Jr.",57.1,0.9
"212","Brian Snõddy",57.1,0.9
"213","Ralph Horsley",57.1,0.9
"214","Dominick Domingo",57.1,0.9
"215","Mila Pesic",57.1,0.9
