"","Artist","NoCopies","Winrate"
"1","Rob Alexander",3070,0.727
"2","Anastasia Ovchinnikova",1022,0.735
"3","Christopher Rush",934,0.726
"4","John Stanko",929,0.722
"5","Mark Poole",888,0.72
"6","Jung Park",709,0.725
"7","Eric Deschamps",679,0.721
"8","Chippy",671,0.719
"9","Aleksi Briclot",631,0.722
"10","Simon Dominic",630,0.714
"11","Shelly Wan",541,0.728
"12","Kari Christensen",535,0.724
"13","Philip Straub",521,0.719
"14","Jason Chan",514,0.717
"15","Martina Fackova",512,0.719
"16","Chris Rallis",507,0.723
"17","Vincent Proce",497,0.725
"18","Howard Lyon",485,0.724
"19","Titus Lunter",471,0.721
"20","Ron Spears",438,0.716
"21","Svetlin Velinov",409,0.726
"22","Adam Paquette",404,0.708
"23","Evan Shipard",402,0.725
"24","Tomasz Jedruszek",393,0.716
"25","Alayna Danner",385,0.725
"26","Anthony S. Waters",352,0.729
"27","Izzy",350,0.718
"28","Lake Hurwitz",346,0.72
"29","Randy Vargas",344,0.729
"30","Raoul Vitale",340,0.725
"31","John Avon",332,0.72
"32","Chase Stone",330,0.737
"33","Cyril Van Der Haegen",315,0.715
"34","Terese Nielsen",310,0.717
"35","Chris Rahn",308,0.735
"36","Tom Wänerstrand",306,0.715
"37","Mike Bierek",303,0.717
"38","Paul Scott Canavan",299,0.726
"39","Jesper Myrfors",297,0.708
"40","Dmitry Burmak",295,0.716
"41","Daarken",280,0.714
"42","Vance Kovacs",278,0.726
"43","Iain McCaig",278,0.721
"44","Ekaterina Burmak",265,0.71
"45","Bastien L. Deharme",261,0.736
"46","Mark Zug",255,0.717
"47","Kev Walker",248,0.738
"48","Ryan Pancoast",245,0.705
"49","Seb McKinnon",244,0.718
"50","Jean-Sébastien Rossbach",242,0.729
"51","Franz Vohwinkel",240,0.725
"52","Lucas Graciano",237,0.706
"53","Yeong-Hao Han",233,0.707
"54","Sam Burley",225,0.726
"55","Jonas De Ro",224,0.719
"56","Douglas Shuler",223,0.716
"57","Cliff Childs",213,0.715
"58","Greg Staples",213,0.735
"59","Michael C. Hayes",208,0.699
"60","Pete Venters",207,0.726
"61","Raymond Swanland",206,0.701
"62","Amy Weber",205,0.722
"63","Zezhou Chen",205,0.722
"64","Mark Tedin",201,0.703
"65","James Paick",178,0.688
"66","Filip Burburan",177,0.748
"67","Jason Rainville",176,0.736
"68","Johannes Voss",173,0.707
"69","Todd Lockwood",172,0.71
"70","Slawomir Maniak",165,0.72
"71","Dave Kendall",159,0.712
"72","Anson Maddocks",155,0.738
"73","David Martin",149,0.688
"74","Warren Mahy",142,0.699
"75","Steve Argyle",139,0.685
"76","DiTerlizzi",138,0.731
"77","Kieran Yanner",127,0.715
"78","Pat Morrissey",119,0.746
"79","Richard Whitters",116,0.713
"80","Dan Frazier",109,0.73
"81","Greg Hildebrandt",108,0.711
"82","Steven Belledin",106,0.731
"83","Erica Yang",105,0.719
"84","Nicholas Elias",99,0.73
"85","Dan Scott",99,0.716
"86","Fred Fields",98,0.706
"87","Caio Monteiro",97,0.713
"88","Volkan Baǵa",94,0.705
"89","Adam Rex",93,0.717
"90","Heather Hudson",92,0.741
"91","Richard Wright",92,0.703
"92","Matt Stewart",89,0.707
"93","Ben Thompson",88,0.72
"94","Wisnu Tan",88,0.718
"95","Christopher Moeller",88,0.723
"96","Campbell White",87,0.66
"97","Michael Komarck",85,0.702
"98","Scott Murphy",83,0.703
"99","Yongjae Choi",74,0.748
"100","Martina Pilcerova",72,0.693
"101","Jim Nelson",71,0.707
"102","Cynthia Sheppard",71,0.695
"103","Michael Sutfin",69,0.686
"104","Darrell Riche",69,0.683
"105","Justin Murray",68,0.731
"106","Zoltan Boros",67,0.676
"107","Jaime Jones",66,0.759
"108","John Matson",65,0.748
"109","Tomas Giorello",65,0.698
"110","Christine Choi",65,0.722
"111","Mark Winters",64,0.774
"112","Heonhwa Choe",60,0.68
"113","Jason Felix",55,0.722
"114","Dimitar Marinski",55,0.72
"115","Noah Bradley",53,0.754
"116","Sidharth Chaturvedi",52,0.682
"117","Lars Grant-West",51,0.735
"118","Jesper Ejsing",49,0.725
"119","Nicholas Gregory",48,0.73
"120","Daniel Ljunggren",47,0.705
"121","Johann Bodin",47,0.733
"122","Victor Adame Minguez",43,0.729
"123","Randy Gallegos",43,0.75
"124","Zoltan Boros & Gabor Szikszai",42,0.717
"125","Wayne England",41,0.693
"126","Jeff Miracola",40,0.667
"127","Eric Fortune",39,0.758
"128","Karl Kopinski",38,0.694
"129","Austin Hsu",35,0.743
"130","Alex Horley-Orlandelli",33,0.714
"131","Craig J Spearing",32,0.74
"132","Drew Tucker",32,0.725
"133","Ilse Gort",32,0.725
"134","Scott M. Fischer",32,0.681
"135","Bryan Sola",31,0.686
"136","David Palumbo",31,0.717
"137","Luca Zontini",30,0.714
"138","Khang Le",29,0.71
"139","Antonio José Manzanedo",29,0.692
"140","Nils Hamm",29,0.686
"141","Magali Villeneuve",29,0.704
"142","Brom",28,0.673
"143","Stephen Tappin",28,0.667
"144","Lie Setiawan",26,0.684
"145","Jana Schirmer & Johannes Voss",25,0.708
"146","Charles Urbach",24,0.756
"147","Chuck Lukacs",24,0.75
"148","Willian Murai",24,0.733
"149","Chris Cold",24,0.702
"150","Mark A. Nelson",23,0.673
"151","Lucas Staniec",22,0.674
"152","Wayne Reynolds",22,0.686
"153","Grzegorz Rutkowski",21,0.742
"154","Viktor Titov",21,0.66
"155","Sarah Finnigan",20,0.763
"156","Mitsuaki Sagiri",20,0.733
"157","Chris Ostrowski",20,0.671
"158","Thomas M. Baxa",20,0.663
"159","Andrew Mar",20,0.7
"160","Milivoj Ćeran",20,0.7
"161","Caroline Gariba",20,0.7
"162","Edward P. Beard, Jr.",20,0.647
"163","Matt Thompson",20,0.719
"164","Deruchenko Alexander",20,0.647
"165","Johan Grenier",19,0.711
"166","Rebecca Guay",19,0.716
"167","Ralph Horsley",17,0.742
"168","Alexander Forssberg",17,0.636
"169","Sam Wood",16,0.688
"170","rk post",16,0.762
"171","Richard Kane Ferguson",15,0.679
"172","Zack Stella",14,0.705
"173","Pauline Voss",14,0.7
"174","Lius Lasahido",14,0.698
"175","Mark Brill",13,0.721
"176","Mathias Kollros",13,0.632
"177","Jason A. Engle",12,0.745
"178","Donato Giancola",12,0.667
"179","Carl Critchlow",12,0.667
"180","Sung Choi",11,0.768
"181","David Rapoza",11,0.703
"182","Winona Nelson",11,0.684
"183","Iris Compiet",10,0.711
"184","Tim Hildebrandt",10,0.684
"185","Jeremy Jarvis",9,0.705
"186","Matt Cavotta",9,0.75
"187","Ron Spencer",9,0.6
"188","Hideaki Takamura",8,0.731
"189","D. Alexander Gregory",8,0.778
"190","G-host Lee",8,0.705
"191","Joe Slucher",7,0.742
"192","Piotr Dura",7,0.667
"193","Livia Prima",7,0.647
"194","Yohann Schepacz",6,0.757
"195","Steve Prescott",6,0.727
"196","Phil Foglio",6,0.733
"197","Wesley Burt",6,0.714
"198","Jeremy Enecio",6,0.643
"199","Michael Bruinsma",5,0.722
"200","Igor Kieryluk",5,0.667
"201","Brian Snõddy",5,0.71
"202","Ryan Yee",5,0.6
"203","Don Hazeltine",5,0.769
"204","Anthony Palumbo",5,0.769
