"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","SoulStrong",3,"Grixis Shadow","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-05#soulstrong_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-06#soulstrong_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-13#soulstrong_rd_place"
"2","O_danielakos",3,"Izzet Murktide","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-06#o_danielakos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-20#o_danielakos_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-12-20#o_danielakos_th_place"
"3","Fluorspar",2,"Humans","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-05#fluorspar_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-26#fluorspar_th_place"
"4","zachattack23",2,"WURG Blink","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-12-12#zachattack_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-12-20#zachattack_th_place"
"5","DemonicTutors",2,"Yawgmoth","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-19#demonictutors_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-20#demonictutors_th_place"
"6","Nade",1,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-05#nade_nd_place"
"7","MrCafouillette",1,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-05#mrcafouillette_rd_place"
"8","Sanitoeter",1,"Jund Saga","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-05#sanitoeter_th_place"
"9","Jeppeapan",1,"WURG Blink","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-05#jeppeapan_th_place"
"10","An_Actual_Potato",1,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-05#an_actual_potato_th_place"
"11","_Batutinha_",1,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-05#_batutinha__th_place"
"12","tibalt_of_red_sub",1,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-06#tibalt_of_red_sub_nd_place"
"13","yriel",1,"Jund Saga","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-06#yriel_rd_place"
"14","DoctorQueller",1,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-06#doctorqueller_th_place"
"15","BSK_hercules",1,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-06#bsk_hercules_th_place"
"16","audio336",1,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-06#audio_th_place"
"17","Lifore",1,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-06#lifore_th_place"
"18","Penseur",1,"Izzet Murktide","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-12-12#penseur_nd_place"
"19","GabeIsman",1,"Yawgmoth","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-12-12#gabeisman_rd_place"
"20","rastaf",1,"Jund Saga","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-12-12#rastaf_th_place"
"21","Daking3603",1,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-12-12#daking_th_place"
"22","BReal2",1,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-12-12#breal_th_place"
"23","hauterho",1,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-12-12#hauterho_th_place"
"24","therf",1,"Hardened Scales","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2021-12-12#therf_th_place"
"25","RyanWu",1,"WURG Blink","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-13#ryanwu_st_place"
"26","Phizzle",1,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-13#phizzle_nd_place"
"27","Stayconf",1,"Temur Footfalls","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-13#stayconf_th_place"
"28","TSPJendrek",1,"Grixis Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-12-13#tspjendrek_th_place"
