"","CardNames","DeckCount","Winrate95Min"
"1","Snow-Covered Island",21,61.3
"2","Lightning Bolt",117,60.6
"3","Swamp",39,60.4
"4","Deadly Dispute",89,60.4
"5","Galvanic Blast",140,60.4
"6","Dispel",21,60.3
"7","Drossforge Bridge",82,60.3
"8","Bojuka Bog",38,60.2
"9","Great Furnace",125,60.2
"10","Makeshift Munitions",81,59.9
"11","Ichor Wellspring",81,59.6
"12","Gurmag Angler",94,59.5
"13","Vault of Whispers",69,59.4
"14","Suffocating Fumes",76,59.4
"15","Mountain",87,59.2
"16","Metallic Rebuke",44,59.1
"17","Experimental Synthesizer",72,59.1
"18","Thoughtcast",61,59
"19","Krark-Clan Shaman",62,58.9
"20","Moment's Peace",24,58.7
"21","Mistvault Bridge",63,58.7
"22","Myr Enforcer",63,58.7
"23","Kenku Artificer",62,58.6
"24","Blood Fountain",65,58.6
"25","Reckoner's Bargain",65,58.6
"26","Seat of the Synod",61,58.5
"27","Brainstorm",74,58.5
"28","Voldaren Epicure",59,58.4
"29","Silverbluff Bridge",66,58.4
"30","Ash Barrens",64,58.4
"31","Frogmite",51,58.3
"32","Chain Lightning",63,58.3
"33","Chromatic Star",70,58.3
"34","Dwarven Forge-Chanter",44,58.2
"35","Counterspell",81,58.2
"36","Chainer's Edict",55,58.1
"37","Weather the Storm",27,58
"38","Preordain",46,57.9
"39","Island",86,57.9
"40","Implement of Combustion",49,57.8
"41","Kuldotha Rebirth",52,57.6
"42","Plains",88,57.6
"43","Journey to Nowhere",57,57.5
"44","Quandrix Campus",9,57.4
"45","Reckless Impulse",53,57.4
"46","Unexpected Fangs",46,57.3
"47","Monastery Swiftspear",58,57.3
"48","Ephemerate",47,57.2
"49","Spell Pierce",68,57.2
"50","Maestros Theater",8,57.1
