"","CardNames","DeckCount","WinrateAverage"
"1","Crimson Fleet Commodore",4,75.9
"2","Fog",4,75
"3","Gingerbrute",1,75
"4","Wedding Invitation",1,75
"5","Thrill of Possibility",1,71.4
"6","Diabolic Edict",1,71.4
"7","Bloodfell Caves",1,71.4
"8","Okiba Reckoner Raid",1,71.4
"9","Maestros Theater",8,70.9
"10","Quandrix Campus",9,70.5
"11","Scoured Barrens",5,70.3
"12","Orzhov Basilica",5,70.3
"13","Pegasus Guardian",5,70.3
"14","Vampire Sovereign",5,70.3
"15","Obscura Storefront",5,70.3
"16","Unmake",5,70.3
"17","Arcane Denial",6,70
"18","Simic Growth Chamber",6,70
"19","Growth Spiral",6,70
"20","Tangle",6,70
"21","Desert",6,70
"22","Pieces of the Puzzle",6,70
"23","Stream of Thought",6,70
"24","Azure Fleet Admiral",3,70
"25","Accumulated Knowledge",7,69.6
"26","Snow-Covered Island",21,69.4
"27","Volatile Fjord",9,69.4
"28","Dispel",21,68.5
"29","Kitchen Imp",6,68.2
"30","Rakdos Carnarium",6,68.2
"31","Fiery Temper",6,68.2
"32","Alms of the Vein",6,68.2
"33","Vampire's Kiss",6,68.2
"34","Fire // Ice",3,68.2
"35","Rolling Thunder",7,67.9
"36","Tymora's Invoker",4,67.7
"37","Thornwood Falls",12,67.5
"38","Snow-Covered Mountain",12,67.5
"39","Frantic Inventory",7,67.4
"40","Goliath Paladin",8,67.3
"41","Navigator's Compass",14,67
"42","Goldmire Bridge",13,67
"43","Stonehorn Dignitary",14,66.7
"44","Spellstutter Sprite",12,66.7
"45","Moon-Circuit Hacker",12,66.7
"46","Ninja of the Deep Hours",12,66.7
"47","Faerie Seer",12,66.7
"48","Behold the Multiverse",11,66.7
"49","Terrarion",3,66.7
"50","Ornithopter of Paradise",1,66.7
