"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity Control - Kuldotha Prowess,Izzet Faeries - Rakdos Madness,Affinity Control - Kuldotha Prowess,Affinity Control - Kuldotha Prowess,Affinity Control - Kuldotha Prowess
"Tiers 1.5",Terror - Bogles,Flicker Tron - Wildfire,Terror - Izzet Faeries - Flicker Tron,Izzet Faeries - Terror - Flicker Tron,Izzet Faeries - Terror - Flicker Tron
"Tiers 2",Gates - Caw Gate - Wildfire - Flicker Tron,Affinity Control - Kuldotha Prowess - Caw Gate - Terror - Bogles,Wildfire - Bogles - Caw Gate,Wildfire - Rakdos Madness - Bogles - Caw Gate,Wildfire - Rakdos Madness - Bogles - Caw Gate
"Tiers 2.5",Izzet Faeries - Rakdos Madness,Gates,Rakdos Madness - Gates,Gates,Gates
