"","CardNames","DeckCount","WinrateAverage"
"1","Moonblade Shinobi",1,90
"2","Omen of the Dead",1,77.8
"3","Faerie Macabre",4,75
"4","Fathom Seer",2,75
"5","Gingerbrute",1,75
"6","Nausea",1,75
"7","Return to Nature",5,73.5
"8","Fiery Cannonade",5,72.2
"9","Wilt",2,71.4
"10","Patrician's Scorn",1,71.4
"11","Kenku Artificer",1,71.4
"12","Faultgrinder",3,70.8
"13","Counterspell",5,70.6
"14","Stream of Thought",5,70.6
"15","Tolarian Terror",6,70
"16","Curfew",4,70
"17","Shattering Blow",9,69.4
"18","Weakstone's Subjugation",2,69.2
"19","Steel Sabotage",2,69.2
"20","Prismatic Strands",5,68.6
"21","Lone Missionary",14,68
"22","Exclude",9,67.7
"23","Mournwhelk",5,67.6
"24","Navigator's Compass",12,67.1
"25","Electrickery",23,66.9
"26","Arms of Hadar",3,66.7
"27","Guardian of the Guildpact",2,66.7
"28","Heart-Piercer Bow",1,66.7
"29","Aura Fracture",1,66.7
"30","Firebrand Archer",1,66.7
"31","Rhystic Circle",1,66.7
"32","Piracy Charm",1,66.7
"33","Diabolic Edict",7,66
"34","Spell Pierce",14,65.6
"35","Gnaw to the Bone",4,65.4
"36","Mountain",4,65.4
"37","Forest",4,65.4
"38","Darkness",4,65.4
"39","Snuff Out",4,65.4
"40","Duress",7,65.2
"41","Envelop",6,65
"42","Fog",7,64.7
"43","Serene Heart",5,64.7
"44","Gut Shot",14,64.6
"45","Weather the Storm",23,64.5
"46","Gorilla Shaman",165,64.3
"47","Stonehorn Dignitary",8,64.3
"48","Deep Analysis",2,64.3
"49","Dawnbringer Cleric",26,64.2
"50","Hydroblast",108,64
