"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",165,64.3
"2","Relic of Progenitus",112,62.6
"3","Hydroblast",108,64
"4","Pyroblast",108,62.8
"5","Red Elemental Blast",108,63.7
"6","Chainer's Edict",103,63.8
"7","Blue Elemental Blast",87,62.3
"8","Nihil Spellbomb",85,62.9
"9","Dust to Dust",66,63.1
"10","Suffocating Fumes",62,63.3
"11","End the Festivities",56,62.7
"12","Smash to Smithereens",56,63
"13","Unexpected Fangs",53,61.8
"14","Dispel",53,62.2
"15","Negate",45,62.8
"16","Krark-Clan Shaman",40,63
"17","Destroy Evil",40,63.4
"18","Flaring Pain",37,62.4
"19","Freewind Falcon",31,60.6
"20","Rotten Reunion",29,63.7
"21","Lifelink",28,60.8
"22","Crimson Acolyte",28,58.3
"23","Dawnbringer Cleric",26,64.2
"24","Molten Rain",26,61.5
"25","Ram Through",25,61.5
"26","Standard Bearer",25,60.1
"27","Weather the Storm",23,64.5
"28","Electrickery",23,66.9
"29","Smash to Dust",22,61.1
"30","Scattershot Archer",18,61.6
"31","Ancient Grudge",16,63.2
"32","Shrivel",15,61.1
"33","Gut Shot",14,64.6
"34","Spell Pierce",14,65.6
"35","Lone Missionary",14,68
"36","Young Wolf",13,57.6
"37","Fangren Marauder",13,63.6
"38","Revoke Existence",13,59
"39","Breath Weapon",12,60.3
"40","Navigator's Compass",12,67.1
"41","Moment's Peace",11,59.7
"42","Agony Warp",10,57.8
"43","Annul",9,58.6
"44","Exclude",9,67.7
"45","Shattering Blow",9,69.4
"46","Stonehorn Dignitary",8,64.3
"47","Unholy Heat",8,56
"48","Thorn of the Black Rose",8,63.5
"49","Fog",7,64.7
"50","Duress",7,65.2
