"","Artist","NoCopies","Winrate"
"1","Christopher Rush",1195,0.629
"2","Mark Poole",1010,0.627
"3","Douglas Shuler",885,0.633
"4","Rob Alexander",770,0.635
"5","Marc Simonetti",645,0.629
"6","Richard Thomas",586,0.633
"7","Mathias Kollros",505,0.632
"8","Irina Nordsol",403,0.64
"9","Steven Belledin",349,0.64
"10","Greg Staples",348,0.641
"11","Ben Thompson",328,0.637
"12","Andreas Rocha",303,0.605
"13","Jean-Sébastien Rossbach",297,0.627
"14","Raoul Vitale",296,0.639
"15","Vance Kovacs",290,0.634
"16","Yeong-Hao Han",288,0.636
"17","Steve Argyle",282,0.622
"18","Jesper Myrfors",280,0.629
"19","Alex Horley-Orlandelli",271,0.628
"20","Anson Maddocks",267,0.659
"21","John Avon",261,0.652
"22","Sandra Everingham",261,0.633
"23","Anastasia Ovchinnikova",257,0.634
"24","Franz Vohwinkel",248,0.626
"25","Martina Fackova",237,0.631
"26","YW Tang",229,0.634
"27","Evyn Fong",219,0.638
"28","Justine Cruz",216,0.634
"29","Joseph Meehan",213,0.627
"30","Greg Hildebrandt",212,0.64
"31","Goran Josic",208,0.63
"32","Svetlin Velinov",207,0.641
"33","Dave Allsop",206,0.621
"34","Vincent Christiaens",204,0.633
"35","Terese Nielsen",202,0.623
"36","Efflam Mercier",194,0.633
"37","Zezhou Chen",193,0.608
"38","Dan Scott",192,0.634
"39","Pete Venters",192,0.628
"40","Warren Mahy",189,0.626
"41","Chris Rallis",185,0.631
"42","Thomas M. Baxa",184,0.635
"43","David Rapoza",180,0.624
"44","Ron Spears",172,0.626
"45","Bradley Williams",171,0.624
"46","Mike Ploog",169,0.631
"47","Jonas De Ro",168,0.634
"48","Robin Olausson",168,0.629
"49","Johannes Voss",166,0.629
"50","Jesper Ejsing",165,0.621
"51","Daren Bader",164,0.621
"52","Julian Kok Joon Wen",163,0.612
"53","Daarken",161,0.613
"54","Vincent Proce",158,0.611
"55","Lie Setiawan",149,0.634
"56","Filip Burburan",147,0.636
"57","Allen Williams",143,0.606
"58","Bartlomiej Gawel",139,0.64
"59","Bastien L. Deharme",137,0.63
"60","Mark Tedin",136,0.615
"61","Rebecca Guay",135,0.646
"62","Caroline Gariba",130,0.63
"63","Darrell Riche",126,0.62
"64","Matt Stewart",126,0.636
"65","Kamila Szutenberg",125,0.624
"66","Magali Villeneuve",123,0.657
"67","Kev Walker",117,0.593
"68","Massimilano Frezzato",116,0.612
"69","Paolo Parente",116,0.612
"70","Aaron Miller",111,0.65
"71","Ron Spencer",108,0.615
"72","Craig J Spearing",105,0.635
"73","Michael Danza",94,0.619
"74","Aurore Folny",94,0.611
"75","Ilse Gort",92,0.649
"76","Eric Deschamps",89,0.649
"77","Anna Christenson",89,0.617
"78","Eric Fortune",88,0.625
"79","James Wong",88,0.612
"80","Emmanuel Shiu",88,0.607
"81","Jeremy Jarvis",88,0.626
"82","Eric Peterson",86,0.632
"83","Dave Greco",82,0.636
"84","Maria Poliakova",81,0.641
"85","Kieran Yanner",76,0.607
"86","Glen Angus",75,0.613
"87","Bryan Talbot",73,0.654
"88","Zoltan Boros",72,0.618
"89","Slawomir Maniak",72,0.616
"90","Howard Lyon",67,0.65
"91","Trevor Claxton",65,0.592
"92","Piotr Dura",63,0.646
"93","Dany Orizio",62,0.58
"94","Dan Frazier",57,0.664
"95","Raymond Swanland",54,0.611
"96","Peter Polach",54,0.613
"97","Lius Lasahido",54,0.567
"98","Sung Choi",53,0.67
"99","Eytan Zana",50,0.674
"100","Colin Boyer",50,0.655
"101","Chris Rahn",50,0.592
"102","Randy Gallegos",49,0.68
"103","Fred Hooper",45,0.612
"104","Seb McKinnon",44,0.702
"105","Dave Kendall",43,0.64
"106","Christopher Moeller",38,0.662
"107","Tia Masic",37,0.667
"108","Randy Vargas",36,0.694
"109","Gabor Szikszai",34,0.647
"110","DiTerlizzi",33,0.633
"111","Michael Sutfin",33,0.639
"112","David Gaillet",33,0.656
"113","John Severin Brassell",32,0.673
"114","Adam Vehige",29,0.638
"115","Tom Kyffin",28,0.565
"116","Efrem Palacios",28,0.565
"117","Scott Murphy",27,0.622
"118","Tom Wänerstrand",25,0.675
"119","Drew Baker",25,0.619
"120","James Paick",25,0.616
"121","Andreas Zafiratos",24,0.662
"122","Richard Kane Ferguson",24,0.7
"123","Greg Hildebrandt & Tim Hildebrandt",24,0.682
"124","Adam Paquette",22,0.6
"125","April Lee",20,0.625
"126","Michael Phillippi",20,0.576
"127","Adam Rex",19,0.653
"128","John Thacker",19,0.584
"129","David Martin",19,0.642
"130","Heather Hudson",18,0.625
"131","Cristi Balanescu",18,0.588
"132","Johann Bodin",17,0.653
"133","Anna Steinbauer",17,0.653
"134","Ciruelo",17,0.653
"135","Volkan Baǵa",17,0.706
"136","Jokubas Uogintas",16,0.709
"137","Cyril Van Der Haegen",16,0.654
"138","Jonathan Kuo",16,0.654
"139","Denman Rooke",16,0.654
"140","Kari Christensen",16,0.561
"141","Sidharth Chaturvedi",15,0.705
"142","Muhammad Firdaus",15,0.703
"143","Zoltan Boros & Gabor Szikszai",15,0.566
"144","Leanna Crossan",14,0.703
"145","Ralph Horsley",14,0.667
"146","Jason Felix",14,0.63
"147","Scott Chou",13,0.625
"148","Joe Slucher",12,0.611
"149","Borja Pindado",12,0.611
"150","Lucas Graciano",12,0.611
"151","Mike Raabe",12,0.526
"152","Titus Lunter",11,0.585
"153","Mark Romanoski",11,0.667
"154","Nic Klein",11,0.542
"155","Izzy",11,0.5
"156","Jason A. Engle",10,0.625
"157","Joel Thomas",10,0.576
"158","Ben Wootten",10,0.688
"159","Igor Kieryluk",10,0.684
"160","Winona Nelson",8,0.643
"161","Leonardo Santanna",8,0.677
"162","Joseph Weston",8,0.615
"163","Nils Hamm",8,0.571
"164","Trevor Hairsine",8,0.583
"165","Dave Dorman",8,0.538
"166","Wayne England",7,0.654
"167","Wisnu Tan",7,0.52
"168","Jake Murray",6,0.643
"169","Luca Zontini",6,0.63
"170","Igor Krstic",6,0.6
"171","Jaime Jones",6,0.583
"172","Scott Hampton",6,0.55
"173","Olivier Bernard",5,0.625
"174","Tony Szczudlo",5,0.615
"175","Scott M. Fischer",5,0.576
"176","Nicholas Gregory",5,0.576
"177","Francisco Miyara",5,0.576
"178","Lindsey Look",5,0.579
"179","Jeff Miracola",5,0.643
"180","Alan Pollack",5,0.583
"181","Bryon Wackwitz",4,0.643
"182","Noah Bradley",4,0.643
"183","Victor Adame Minguez",4,0.714
"184","Jana Schirmer & Johannes Voss",4,0.571
"185","Omar Rayyan",4,0.538
"186","Inka Schulz",4,0.538
"187","Wesley Burt",4,0.538
"188","Justin Hampton",4,0.538
"189","Heonhwa Choe",4,0.667
"190","Gary Ruddell",4,0.5
"191","Sam Burley",4,0.5
"192","Alexander Forssberg",4,0.5
"193","Brad Rigney",4,0.5
"194","Adi Granov",4,0.5
"195","Milivoj Ćeran",4,0.5
"196","Mark Winters",4,0.5
"197","Roger Raupp",4,0.5
"198","James Zapata",4,0.5
"199","Stephen Daniele",3,0.556
"200","Miguel Mercado",3,0.583
"201","Tomasz Jedruszek",3,0.583
"202","E. M. Gist",3,0.667
"203","Justyna Dura",2,0.75
"204","Cynthia Sheppard",2,0.538
"205","Daniel Ljunggren",2,0.538
"206","John Matson",2,0.571
"207","Deruchenko Alexander",2,0.5
"208","Mark Behm",1,0.625
"209","Jason Chan",1,0.5
"210","Clint Cearley",1,0.5
