"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",398,75
"2","Lightning Bolt",395,75.1
"3","Scalding Tarn",374,75.3
"4","Flooded Strand",314,75.5
"5","Spell Pierce",278,75.9
"6","Misty Rainforest",274,74.5
"7","Ragavan, Nimble Pilferer",272,74.2
"8","Otawara, Soaring City",246,74.2
"9","Island",235,74.3
"10","Mountain",234,75.1
"11","Expressive Iteration",227,74.7
"12","Boseiju, Who Endures",224,75.3
"13","Unholy Heat",221,74.1
"14","Mishra's Bauble",216,74.6
"15","Spirebluff Canal",202,73.8
"16","Stomping Ground",202,75.8
"17","Hallowed Fountain",201,76.2
"18","Arid Mesa",200,75.7
"19","Forest",199,74.1
"20","Wooded Foothills",194,75.6
"21","Bloodstained Mire",194,75
"22","Fiery Islet",192,75.2
"23","Urza's Saga",192,74.7
"24","Sacred Foundry",178,75.5
"25","Polluted Delta",174,75
"26","Dragon's Rage Channeler",174,75.1
"27","Blood Crypt",171,75.4
"28","Ledger Shredder",161,74.4
"29","Teferi, Time Raveler",151,75.5
"30","Plains",149,75.4
"31","Consider",148,75.5
"32","Fury",146,75.5
"33","Springleaf Drum",144,74.7
"34","Fable of the Mirror-Breaker",144,75
"35","Counterspell",143,75
"36","Breeding Pool",139,74.3
"37","Windswept Heath",137,77
"38","Shadowspear",132,75.2
"39","Wrenn and Six",131,75.4
"40","Swamp",126,74.4
"41","Marsh Flats",116,75.4
"42","Leyline Binding",113,75.8
"43","Murktide Regent",111,74.8
"44","Fire // Ice",110,76.1
"45","Stoneforge Mystic",102,75.9
"46","Esper Sentinel",102,76.4
"47","Ketria Triome",101,77.1
"48","Kaldra Compleat",100,76
"49","Thoughtseize",98,74.7
"50","Inkmoth Nexus",96,76.5
