"","Artist","NoCopies","Winrate"
"1","Rob Alexander",4777,0.752
"2","Christopher Rush",1968,0.748
"3","Anastasia Ovchinnikova",1655,0.745
"4","Mark Poole",1221,0.744
"5","Vance Kovacs",1189,0.754
"6","Simon Dominic",1103,0.743
"7","Philip Straub",1044,0.752
"8","Chippy",1042,0.747
"9","Eric Deschamps",964,0.751
"10","Titus Lunter",817,0.749
"11","Adam Paquette",816,0.737
"12","Kari Christensen",776,0.741
"13","Izzy",733,0.744
"14","Shelly Wan",710,0.744
"15","Martina Fackova",673,0.751
"16","Raoul Vitale",670,0.747
"17","Ron Spears",663,0.747
"18","Chase Stone",662,0.755
"19","Mila Pesic",648,0.742
"20","Jason Chan",620,0.759
"21","Chris Ostrowski",609,0.753
"22","Aleksi Briclot",583,0.743
"23","Ryan Pancoast",579,0.752
"24","Zezhou Chen",574,0.757
"25","Ekaterina Burmak",563,0.746
"26","Alayna Danner",558,0.743
"27","Mike Bierek",533,0.762
"28","Chris Rallis",493,0.749
"29","Tom Wänerstrand",489,0.752
"30","Raymond Swanland",486,0.751
"31","John Avon",484,0.755
"32","Howard Lyon",481,0.767
"33","Joseph Meehan",478,0.744
"34","Randy Vargas",462,0.749
"35","Cristi Balanescu",458,0.753
"36","Cyril Van Der Haegen",458,0.741
"37","John Stanko",454,0.759
"38","Dmitry Burmak",432,0.763
"39","Iain McCaig",430,0.756
"40","Jesper Myrfors",425,0.754
"41","David Martin",422,0.761
"42","Michael C. Hayes",407,0.755
"43","Lake Hurwitz",406,0.761
"44","Vincent Proce",402,0.754
"45","Anthony S. Waters",389,0.763
"46","Greg Staples",385,0.729
"47","Chris Seaman",363,0.744
"48","Lucas Graciano",343,0.748
"49","Mark Zug",339,0.756
"50","Lie Setiawan",335,0.75
"51","Pete Venters",329,0.744
"52","Jung Park",326,0.761
"53","Paul Scott Canavan",323,0.743
"54","Amy Weber",322,0.766
"55","Douglas Shuler",321,0.75
"56","Kieran Yanner",320,0.757
"57","Nicholas Gregory",317,0.733
"58","Cynthia Sheppard",316,0.743
"59","Dave Kendall",316,0.739
"60","Yeong-Hao Han",313,0.745
"61","Steven Belledin",309,0.741
"62","Alexander Forssberg",308,0.769
"63","Anson Maddocks",308,0.755
"64","Chris Rahn",299,0.746
"65","Deruchenko Alexander",296,0.771
"66","Jonas De Ro",293,0.753
"67","Seb McKinnon",287,0.762
"68","Franz Vohwinkel",281,0.749
"69","Andrew Mar",280,0.769
"70","Richard Whitters",280,0.742
"71","Cliff Childs",270,0.737
"72","Evan Shipard",260,0.755
"73","Jason A. Engle",255,0.764
"74","Johannes Voss",245,0.756
"75","Jason Rainville",243,0.754
"76","Dan Frazier",241,0.744
"77","Daarken",241,0.749
"78","Richard Wright",240,0.753
"79","Mark Tedin",239,0.755
"80","Warren Mahy",237,0.744
"81","Sidharth Chaturvedi",233,0.747
"82","Nils Hamm",233,0.771
"83","Adam Rex",231,0.756
"84","DiTerlizzi",230,0.749
"85","Lars Grant-West",229,0.768
"86","Dan Scott",218,0.756
