"","CardNames","DeckCount","Winrate95Min"
"1","Lavinia, Azorius Renegade",51,73.2
"2","Flusterstorm",246,73
"3","Veil of Summer",148,72.9
"4","Boseiju, Who Endures",163,72.8
"5","March of Otherworldly Light",96,72.6
"6","Engineered Explosives",330,72.6
"7","Sanctifier en-Vec",120,72.4
"8","Chalice of the Void",82,72.3
"9","Blood Moon",158,72.3
"10","Dress Down",175,72.3
"11","Mystical Dispute",245,72.3
"12","Force of Vigor",155,72.2
"13","Path to Exile",98,72.1
"14","Hallowed Moonlight",66,72
"15","Relic of Progenitus",101,72
"16","Endurance",161,72
"17","Nature's Claim",58,71.9
"18","Orvar, the All-Form",83,71.9
"19","Brotherhood's End",132,71.9
"20","Unlicensed Hearse",193,71.8
"21","Iona, Shield of Emeria",32,71.6
"22","Aether Gust",35,71.5
"23","Pithing Needle",171,71.5
"24","Weather the Storm",26,71.4
"25","Wear // Tear",117,71.4
"26","Spell Pierce",124,71.3
"27","Leyline of the Void",70,71.2
"28","Kaheera, the Orphanguard",48,71.1
"29","Jegantha, the Wellspring",105,71.1
"30","Drannith Magistrate",89,70.9
"31","Abrade",91,70.8
"32","Magus of the Moon",59,70.5
"33","Prismatic Ending",67,70.4
"34","Blacksmith's Skill",55,70.3
"35","Leyline of Sanctity",47,70
"36","Emrakul, the Aeons Torn",22,69.9
"37","Surgical Extraction",37,69.9
"38","Hidetsugu Consumes All",65,69.9
"39","Subtlety",87,69.9
"40","Fatal Push",57,69.8
"41","Turn the Earth",22,69.6
"42","Fury",108,69.6
"43","Alpine Moon",58,69.4
"44","Dovin's Veto",33,69.1
"45","Necromentia",67,69
"46","Tourach, Dread Cantor",62,68.8
"47","Manriki-Gusari",25,68.6
"48","Rest in Peace",38,68.6
"49","Tormod's Crypt",44,68.5
"50","Dismember",33,68.1
