"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1546,0.748
"2","Johannes Voss",1193,0.742
"3","Eric Deschamps",877,0.738
"4","Christopher Rush",841,0.754
"5","Jonas De Ro",839,0.753
"6","Lucas Graciano",695,0.741
"7","John Stanko",673,0.733
"8","Adam Paquette",641,0.743
"9","Victor Adame Minguez",623,0.742
"10","Jesper Myrfors",608,0.742
"11","Aleksi Briclot",590,0.749
"12","Joseph Meehan",583,0.744
"13","Jung Park",571,0.746
"14","Wesley Burt",568,0.748
"15","Ravenna Tran",453,0.745
"16","Steve Argyle",429,0.733
"17","Chris Rallis",408,0.739
"18","Anson Maddocks",387,0.747
"19","Kieran Yanner",387,0.742
"20","Chris Seaman",382,0.746
"21","Wayne Reynolds",378,0.745
"22","Titus Lunter",375,0.736
"23","Svetlin Velinov",362,0.74
"24","Chris Rahn",347,0.742
"25","Dan Frazier",334,0.742
"26","Jaime Jones",327,0.755
"27","Dan Scott",324,0.74
"28","Douglas Shuler",318,0.744
"29","Magali Villeneuve",312,0.755
"30","Wisnu Tan",306,0.746
"31","Manuel Castañón",306,0.722
"32","Steve Prescott",302,0.746
"33","Daarken",291,0.746
"34","John Avon",291,0.747
"35","Sam Burley",285,0.752
"36","Irina Nordsol",278,0.734
"37","Filip Burburan",276,0.741
"38","Jesper Ejsing",266,0.749
"39","Jakub Kasper",251,0.747
"40","Jehan Choo",248,0.748
"41","Yigit Koroglu",248,0.748
"42","Vincent Proce",232,0.742
"43","Yeong-Hao Han",228,0.742
"44","Igor Kieryluk",227,0.747
"45","Ekaterina Burmak",218,0.747
"46","Lawrence Snelly",217,0.746
"47","Dmitry Burmak",210,0.758
"48","Lucas Staniec",208,0.744
"49","Franz Vohwinkel",206,0.731
"50","Tomasz Jedruszek",201,0.744
"51","Jason Rainville",198,0.732
"52","Volkan Baǵa",194,0.752
"53","Cristi Balanescu",190,0.748
"54","Milivoj Ćeran",184,0.762
"55","Bryan Sola",180,0.734
"56","Raoul Vitale",178,0.745
"57","Fred Fields",177,0.721
"58","Chris Ostrowski",172,0.751
"59","Cynthia Sheppard",168,0.734
"60","Mark Poole",161,0.738
"61","Donato Giancola",161,0.74
"62","Lius Lasahido",159,0.751
"63","Karl Kopinski",158,0.726
"64","Jana Schirmer & Johannes Voss",155,0.722
