"","CardNames","DeckCount","Winrate95Min"
"1","Gut Shot",47,68.7
"2","Hydroblast",133,67.7
"3","Force of Negation",188,67.4
"4","Pyroblast",239,67.2
"5","Blazing Volley",67,67.1
"6","Court of Cunning",66,67.1
"7","Abrade",112,67.1
"8","Torpor Orb",87,67
"9","Submerge",76,66.7
"10","Narset, Parter of Veils",69,66.6
"11","Alpine Moon",47,66.5
"12","Red Elemental Blast",141,66.4
"13","Null Rod",61,66.2
"14","Pithing Needle",81,66.2
"15","Surgical Extraction",195,65.7
"16","Wasteland",24,65.6
"17","Grafdigger's Cage",91,65.6
"18","Meddling Mage",42,65.3
"19","Karakas",81,64.9
"20","Containment Priest",61,64.7
"21","Hurkyl's Recall",10,64.6
"22","Meltdown",68,64.3
"23","Prismatic Ending",67,64.3
"24","Ethersworn Canonist",72,64
"25","Carpet of Flowers",58,63.8
"26","Flusterstorm",66,63.6
"27","Endurance",109,63.6
"28","Yorion, Sky Nomad",33,63.2
"29","Phyrexian Revoker",4,63.1
"30","Brazen Borrower",24,63.1
"31","Deafening Silence",51,63
"32","Dress Down",26,62.9
"33","Mindbreak Trap",41,62.6
"34","Collector Ouphe",51,62.5
"35","Veil of Summer",30,62.4
"36","Choke",49,62.2
"37","Gaddock Teeg",23,61.8
"38","Force of Vigor",94,61.8
"39","Duress",19,61.6
"40","Peacekeeper",20,61.6
"41","Pyroclasm",22,61.6
"42","Izzet Staticaster",24,61.4
"43","Engineered Explosives",46,61.3
"44","Soul-Guide Lantern",26,60.9
"45","Council's Judgment",24,60.4
"46","Wear // Tear",33,60.3
"47","Leyline of the Void",50,60.2
"48","Rest in Peace",26,60.1
"49","Sphere of Resistance",34,60
"50","Ensnaring Bridge",33,60
