"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",284,69.3
"2","Misty Rainforest",270,69.3
"3","Brainstorm",269,69.4
"4","Ponder",264,69.6
"5","Wasteland",244,69.5
"6","Flooded Strand",238,69.9
"7","Scalding Tarn",229,69.9
"8","Volcanic Island",225,70
"9","Polluted Delta",196,69.2
"10","Daze",193,70.2
"11","Karakas",187,69
"12","Ragavan, Nimble Pilferer",157,71.2
"13","Murktide Regent",155,71.3
"14","Swords to Plowshares",145,69.6
"15","Expressive Iteration",141,71.5
"16","Urza's Saga",137,68.8
"17","Tundra",124,69.1
"18","Prismatic Ending",119,69.6
"19","Snow-Covered Island",117,68.6
"20","Dragon's Rage Channeler",115,71.1
"21","Lightning Bolt",114,71
"22","Wooded Foothills",111,67.8
"23","Lotus Petal",103,66.4
"24","Windswept Heath",91,67.5
"25","Force of Negation",90,68.5
"26","Island",90,69
"27","Forest",88,65.9
"28","Ancient Tomb",85,66.5
"29","Mishra's Bauble",85,70.8
"30","Delver of Secrets",84,70.7
"31","Tropical Island",78,67.4
"32","Retrofitter Foundry",77,70.3
"33","Bojuka Bog",76,67.1
"34","Savannah",74,68.3
"35","Mountain",73,69.1
"36","Taiga",72,66.2
"37","City of Traitors",68,66.8
"38","Snow-Covered Forest",68,67.3
"39","Endurance",65,68.2
"40","Crop Rotation",64,66.6
"41","Unholy Heat",64,73.2
"42","Green Sun's Zenith",63,66.9
"43","Lion's Eye Diamond",61,65.8
"44","Yavimaya, Cradle of Growth",60,68.4
"45","Verdant Catacombs",60,65.2
"46","Thespian's Stage",59,67.1
"47","Dryad Arbor",59,66.8
"48","Dark Depths",58,67.1
"49","Uro, Titan of Nature's Wrath",58,68.9
"50","Sylvan Library",57,69
