"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",239,69.5
"2","Surgical Extraction",195,68.4
"3","Force of Negation",188,70
"4","Red Elemental Blast",141,69.5
"5","Hydroblast",133,70.9
"6","Abrade",112,70.6
"7","Endurance",109,67.2
"8","Force of Vigor",94,65.7
"9","Grafdigger's Cage",91,69.4
"10","Torpor Orb",87,70.9
"11","Pithing Needle",81,70.2
"12","Karakas",81,69.2
"13","Submerge",76,71
"14","Ethersworn Canonist",72,68.4
"15","Narset, Parter of Veils",69,70.9
"16","Meltdown",68,68.9
"17","Blazing Volley",67,71.7
"18","Prismatic Ending",67,68.8
"19","Flusterstorm",66,68.2
"20","Court of Cunning",66,71.7
"21","Containment Priest",61,69.4
"22","Null Rod",61,71
"23","Carpet of Flowers",58,68.8
"24","Collector Ouphe",51,67.8
"25","Deafening Silence",51,68.3
"26","Leyline of the Void",50,65.6
"27","Choke",49,67.6
"28","Alpine Moon",47,71.8
"29","Gut Shot",47,74
"30","Engineered Explosives",46,66.9
"31","Meddling Mage",42,71
"32","Mindbreak Trap",41,68.5
"33","Tormod's Crypt",38,65.9
"34","Thoughtseize",36,62.9
"35","Sphere of Resistance",34,66.7
"36","Ensnaring Bridge",33,66.5
"37","Wear // Tear",33,66.8
"38","Yorion, Sky Nomad",33,69.8
"39","Mycosynth Lattice",30,66.5
"40","Magus of the Moon",30,66.5
"41","Veil of Summer",30,69.3
"42","Plague Engineer",28,62.6
"43","Rest in Peace",26,67.6
"44","Dress Down",26,70.3
"45","Soul-Guide Lantern",26,68.4
"46","Liquimetal Coating",24,66.9
"47","Izzet Staticaster",24,69.2
"48","Council's Judgment",24,68.4
"49","Brazen Borrower",24,70.7
"50","Wasteland",24,73.6
