"","PlayerS","NAppearances","TotalMatches","WinrateAverage","Winrate95Min","Winrate95Max","TotalPoints","ArchetypeNames","ArchetypeCounts","URL"
"1","JPA93",11,68,0.705882352941177,0.582926394690971,0.810213144082953,144,"Temur Murktide; Jeskai Tempo; Artifacts   Blue; Izzet Delver; Sneak  &  Show","1; 4; 1; 2; 3","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#jpa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#jpa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#jpa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-super-qualifier-2021-09-05#jpa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#jpa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#jpa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#jpa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#jpa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-04#jpa_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-11#jpa_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-14#jpa_-"
"2","AnziD",8,58,0.724137931034483,0.591036447535436,0.833375023219847,126,"Conflict(WURG Control,WURG Control); WURG Control","5; 3","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#anzid_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-super-qualifier-2021-09-05#anzid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#anzid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#anzid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#anzid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#anzid_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#anzid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-08-28#anzid_-"
"3","EronRelentless",10,58,0.689655172413793,0.55455821231635,0.804613522617816,120,"Elves; Mardu Reanimator; Tin   Fins  ","8; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#eronrelentless_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#eronrelentless_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#eronrelentless_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#eronrelentless_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#eronrelentless_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#eronrelentless_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-08-28#eronrelentless_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-04#eronrelentless_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-14#eronrelentless_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-21#eronrelentless_-"
"4","medvedev",8,53,0.660377358490566,0.51733069354063,0.784800362052537,105,"Mono Red Prison; Death  &  Taxes; Tin   Fins  ","3; 3; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#medvedev_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#medvedev_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-super-qualifier-2021-09-05#medvedev_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#medvedev_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#medvedev_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#medvedev_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#medvedev_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-03#medvedev_-"
"5","Oceansoul92",7,51,0.666666666666667,0.52078744576937,0.792416665086264,102,"Jeskai Tempo","7","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#oceansoul_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#oceansoul_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#oceansoul_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#oceansoul_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#oceansoul_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#oceansoul_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#oceansoul_th_place"
"6","Beenew",7,41,0.804878048780488,0.65133453254862,0.911793898337149,99,"Izzet Delver; Grixis Murktide","6; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#beenew_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#beenew_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#beenew_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-08-25#beenew_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-01#beenew_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-08#beenew_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-09#beenew_-"
"7","Bullwinkkle6705",5,44,0.75,0.596619592264141,0.868072562066353,99,"Artifacts   Blue; Izzet Murktide","1; 4","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#bullwinkkle_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#bullwinkkle_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#bullwinkkle_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#bullwinkkle_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#bullwinkkle_nd_place"
"8","Xpz98",7,46,0.695652173913043,0.542451348569868,0.822573184704055,96,"Sneak  &  Show; Artifacts   Blue; Temur Rhinos","2; 1; 4","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#xpz_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#xpz_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#xpz_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#xpz_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#xpz_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#xpz_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-22#xpz_-"
"9","maxbv",6,42,0.738095238095238,0.579603312882392,0.86138986791153,93,"Slow   Depths","6","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#maxbv_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#maxbv_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#maxbv_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#maxbv_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#maxbv_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-preliminary-2021-09-25#maxbv_-"
"10","kentaro_hokori",6,43,0.674418604651163,0.514560231847766,0.809237247997091,87,"Izzet Delver; Conflict(UW   Control,Jeskai Tempo)","5; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#kentaro_hokori_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#kentaro_hokori_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#kentaro_hokori_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#kentaro_hokori_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#kentaro_hokori_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#kentaro_hokori_th_place"
