"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","Bullwinkkle6705",4,"Izzet Murktide","4","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#bullwinkkle_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#bullwinkkle_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#bullwinkkle_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#bullwinkkle_nd_place"
"2","Oceansoul92",3,"Jeskai Tempo","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#oceansoul_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#oceansoul_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#oceansoul_rd_place"
"3","AnziD",3,"Conflict(WURG Control,WURG Control); WURG Control","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#anzid_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-super-qualifier-2021-09-05#anzid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#anzid_rd_place"
"4","Ozymandias17",3,"Jeskai Tempo; Grixis Murktide","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#ozymandias_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#ozymandias_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#ozymandias_th_place"
"5","Bryant_Cook",3,"TES","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-super-qualifier-2021-09-05#bryant_cook_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#bryant_cook_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#bryant_cook_st_place"
"6","ZYURYO",2,"Jeskai Tempo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#zyuryo_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#zyuryo_nd_place"
"7","aslidsiksoraksi",2,"Lands","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#aslidsiksoraksi_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#aslidsiksoraksi_rd_place"
"8","sawatarix",2,"Doomsday","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#sawatarix_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#sawatarix_st_place"
"9","Didackith",2,"Slow   Depths","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#didackith_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#didackith_th_place"
"10","maxbv",2,"Slow   Depths","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#maxbv_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#maxbv_st_place"
"11","Diem4x",2,"Izzet Delver","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#diemx_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#diemx_nd_place"
"12","ht991122",2,"Sneak  &  Show","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#ht_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#ht_th_place"
"13","MaxMagicer",2,"Izzet Delver; Jeskai Tempo","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#maxmagicer_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#maxmagicer_th_place"
"14","Beenew",2,"Izzet Delver; Grixis Murktide","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#beenew_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-showcase-challenge-2021-09-20#beenew_th_place"
"15","Iwouldliketorespond",2,"High   Tide","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#iwouldliketorespond_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#iwouldliketorespond_th_place"
"16","Bohnz",2,"Jeskai Tempo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#bohnz_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-12#bohnz_th_place"
"17","Xpz98",2,"Sneak  &  Show; Temur Rhinos","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-06#xpz_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#xpz_rd_place"
"18","Ark4n",2,"Conflict(UW   Control,Jeskai Tempo); Temur Tempo","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-13#arkn_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#arkn_th_place"
"19","Funnyman31399",2,"Karn   Post","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-09-27#funnyman_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#funnyman_th_place"
"20","wambocombo2020",2,"Karn   Echoes","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#wambocombo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#wambocombo_th_place"
"21","emurakirin",1,"Karn   Post","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#emurakirin_th_place"
"22","kanican",1,"Unknown","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#kanican_th_place"
"23","Goliat2",1,"Doomsday","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-22#goliat_th_place"
"24","AyeItsNick",1,"Izzet Delver","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#ayeitsnick_nd_place"
"25","trunks132",1,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#trunks_rd_place"
"26","NAKISHIMA",1,"Unknown","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#nakishima_th_place"
"27","Parrotlet",1,"Unknown","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#parrotlet_th_place"
"28","wingzerofnc",1,"Sneak  &  Show","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#wingzerofnc_th_place"
"29","yamakiller",1,"Izzet Delver","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#yamakiller_th_place"
"30","Shadaro",1,"Slow   Depths","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-23#shadaro_th_place"
"31","Wurst_",1,"4 C  ( Loam )  Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#wurst__th_place"
"32","aManatease",1,"Artifacts   Blue","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#amanatease_th_place"
"33","SpatulaOfTheAges",1,"Unknown","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-29#spatulaoftheages_th_place"
"34","OnionLotus",1,"Lands","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#onionlotus_nd_place"
"35","Andreas_Mueller",1,"Jeskai Tempo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#andreas_mueller_th_place"
"36","JPA93",1,"Jeskai Tempo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-08-30#jpa_th_place"
