"","CardNames","DeckCount","WinrateAverage"
"1","Blue Elemental Blast",1,100
"2","Sevinne's Reclamation",1,85.7
"3","Seasoned Pyromancer",2,83.3
"4","Lavinia, Azorius Renegade",2,81.8
"5","Warping Wail",3,79.2
"6","Endbringer",4,78.6
"7","Matter Reshaper",4,78.6
"8","Reality Smasher",4,78.6
"9","Aether Spellbomb",5,77.8
"10","All Is Dust",4,75.8
"11","Eldrazi Temple",5,75.7
"12","Thought-Knot Seer",6,75
"13","Titania, Protector of Argoth",4,75
"14","Children of Korlis",4,75
"15","Orzhov Signet",2,75
"16","Rest in Peace",2,75
"17","Mox Amber",1,75
"18","Mistvault Bridge",1,75
"19","Silverbluff Bridge",1,75
"20","Blackbloom Rogue",1,75
"21","Tangled Florahedron",1,75
"22","Eladamri's Call",1,75
"23","Kaervek, the Spiteful",1,75
"24","Trinket Mage",1,75
"25","Eldrazi Mimic",1,75
"26","Endless One",1,75
"27","Dismember",1,75
"28","Llanowar Elves",1,75
"29","Watery Grave",1,75
"30","Silent Clearing",1,75
"31","Helm of Obedience",1,75
"32","Oblivion Ring",1,75
"33","Solitary Confinement",1,75
"34","Sterling Grove",1,75
"35","Mazemind Tome",1,75
"36","Bloodghast",1,75
"37","Carrion Feeder",1,75
"38","Gravecrawler",1,75
"39","Satyr Wayfinder",1,75
"40","Stitcher's Supplier",1,75
"41","Altar of Dementia",1,75
"42","Teferi, Who Slows the Sunset",1,75
"43","Supreme Verdict",1,75
"44","Emrakul, the Promised End",1,75
"45","Candelabra of Tawnos",1,75
"46","Steam Vents",20,73.3
"47","Path to Exile",3,73.3
"48","Unholy Heat",64,73.2
"49","Pyroblast",39,72.9
"50","Relic of Progenitus",12,72.4
