"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Devotion Walkers - Gruul Stompy - Azorius Control,Boros Prowess - Mono Red Aggro - Golgari Elves,Enigmatic Incarnation - Devotion Walkers,Rakdos Midrange - Devotion Walkers,Rakdos Midrange - Devotion Walkers
"Tiers 1.5",Abzan Grease Fang - Simic Lotus Strings - Izzet Creativity - Mono White Humans - Enigmatic Incarnation - Phoenix - Dimir Control - Selesnya Angels - Rakdos Sacrifice,Azorius Spirits - Enigmatic Incarnation - Esper Grease Fang - Abzan Grease Fang - Selesnya Angels - Izzet Creativity,Rakdos Midrange - Abzan Grease Fang - Mono Red Aggro - Gruul Stompy - Izzet Creativity - Boros Prowess - Phoenix - Selesnya Angels - Mono White Humans - Simic Lotus Strings - Azorius Control - Azorius Spirits,Abzan Grease Fang - Enigmatic Incarnation - Gruul Stompy - Izzet Creativity - Mono Red Aggro - Boros Prowess - Azorius Control - Mono White Humans - Phoenix - Selesnya Angels - Simic Lotus Strings,Abzan Grease Fang - Enigmatic Incarnation - Gruul Stompy - Izzet Creativity - Mono Red Aggro - Boros Prowess - Azorius Control - Mono White Humans - Phoenix - Selesnya Angels - Simic Lotus Strings
"Tiers 2",Bring To Light - Mono Black Midrange - Mono Blue Spirits - Azorius Spirits - Selesnya Auras - Mono Red Aggro,Devotion Walkers - Phoenix - Mono White Humans - Gruul Stompy - Selesnya Auras - Rakdos Midrange - Rakdos Sacrifice - Bring To Light - Dimir Control - Simic Lotus Strings - Mono Black Midrange - Azorius Control,Dimir Control - Rakdos Sacrifice - Bring To Light - Golgari Elves - Esper Grease Fang - Selesnya Auras - Mono Black Midrange,Azorius Spirits - Dimir Control - Golgari Elves - Rakdos Sacrifice - Bring To Light - Esper Grease Fang - Selesnya Auras - Mono Black Midrange,Azorius Spirits - Dimir Control - Golgari Elves - Rakdos Sacrifice - Bring To Light - Esper Grease Fang - Selesnya Auras - Mono Black Midrange
"Tiers 2.5",Esper Grease Fang - Boros Prowess - Golgari Elves - Bant Spirits,Mono Blue Spirits - Bant Spirits,Mono Blue Spirits - Bant Spirits,Mono Blue Spirits - Bant Spirits,Mono Blue Spirits - Bant Spirits
