"","CardNames","DeckCount","Winrate95Min"
"1","Adanto Vanguard",3,72.7
"2","Boseiju, Who Endures",170,70.5
"3","Sejiri Shelter",5,70.2
"4","Sacred Foundry",40,70.2
"5","Steam Vents",66,69.9
"6","Wolfwillow Haven",55,69.8
"7","Fable of the Mirror-Breaker",152,69.7
"8","Spikefield Hazard",51,69.4
"9","Nykthos, Shrine to Nyx",64,69.3
"10","Llanowar Elves",95,69.3
"11","Elvish Mystic",95,69.3
"12","Mutavault",113,69.3
"13","Liliana of the Veil",47,69.2
"14","Lair of the Hydra",86,69.2
"15","Mountain",124,69.1
"16","Godless Shrine",34,69
"17","Blackcleave Cliffs",66,69
"18","Swamp",152,69
"19","Bonecrusher Giant",113,68.9
"20","Plains",122,68.9
"21","Thoughtseize",121,68.9
"22","Skyclave Apparition",60,68.8
"23","Skysovereign, Consul Flagship",78,68.8
"24","Concealed Courtyard",32,68.7
"25","Cavalier of Dawn",10,68.6
"26","Esika's Chariot",61,68.6
"27","Temple Garden",70,68.6
"28","Eiganjo, Seat of the Empire",86,68.6
"29","Blooming Marsh",32,68.5
"30","Oath of Chandra",18,68.4
"31","Agent of Treachery",18,68.4
"32","Kenrith, the Returned King",20,68.4
"33","Moon-Blessed Cleric",20,68.4
"34","Chained to the Rocks",30,68.4
"35","Stomping Ground",69,68.4
"36","Forest",96,68.4
"37","Takenuma, Abandoned Mire",82,68.3
"38","Sokenzan, Crucible of Defiance",122,68.3
"39","Otawara, Soaring City",133,68.3
"40","Monastery Swiftspear",16,68.2
"41","Spirebluff Canal",46,68.2
"42","Karn, the Great Creator",45,68.2
"43","Kiora, Behemoth Beckoner",45,68.2
"44","Cavalier of Thorns",44,68.2
"45","Storm the Festival",44,68.2
"46","Fatal Push",119,68.2
"47","Archon of Emeria",20,68.1
"48","Parhelion II",30,68.1
"49","Greasefang, Okiba Boss",30,68.1
"50","Destiny Spinner",9,68
