"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","claudioh",3,"Azorius Control; Enigmatic Incarnation","2; 1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0412517112#deck_claudioh; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1912523133#deck_claudioh; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-2512525235#deck_claudioh"
"2","O_danielakos",3,"Phoenix","3","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0412517112#deck_O_danielakos; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1812523127#deck_O_danielakos; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1912523133#deck_O_danielakos"
"3","Arianne",2,"Devotion Walkers","2","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0412517112#deck_Arianne; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0512517118#deck_Arianne"
"4","Lord_Beerus",2,"Mono Red Aggro","2","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0512517118#deck_Lord_Beerus; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1112520689#deck_Lord_Beerus"
"5","azax",2,"Devotion Walkers","2","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1112520689#deck_azax; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-2512525235#deck_azax"
"6","HappySandwich",2,"Gruul Stompy","2","https://www.mtgo.com/en/mtgo/decklist/pioneer-showcase-challenge-2023-02-1212520651#deck_HappySandwich; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1812523127#deck_HappySandwich"
"7","pokerswizard",2,"Rakdos Midrange; Devotion Walkers","1; 1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1812523127#deck_pokerswizard; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-2512525235#deck_pokerswizard"
"8","KarnageKardsENT",2,"Esper Grease Fang","2","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1912523133#deck_KarnageKardsENT; https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-2612525241#deck_KarnageKardsENT"
"9","XboxGreg",1,"Golgari Elves","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0412517112#deck_XboxGreg"
"10","jakobpablo",1,"Rakdos Midrange","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0412517112#deck_jakobpablo"
"11","keeline",1,"Azorius Control","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0412517112#deck_keeline"
"12","Brunninho",1,"Devotion Walkers","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0412517112#deck_Brunninho"
"13","TheCoddler",1,"Phoenix","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0412517112#deck_TheCoddler"
"14","Hamuda",1,"Boros Prowess","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0512517118#deck_Hamuda"
"15","sugawara24",1,"Rakdos Midrange","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0512517118#deck_sugawara24"
"16","dust01",1,"Izzet Gearhulk Opus","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0512517118#deck_dust01"
"17","trollasceticftw",1,"Mono White Humans","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0512517118#deck_trollasceticftw"
"18","MrCafouillette",1,"Dimir Control","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0512517118#deck_MrCafouillette"
"19","Dr4ken",1,"8 Whack","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-0512517118#deck_Dr4ken"
"20","Misplacedginger",1,"Rakdos Midrange","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1112520689#deck_Misplacedginger"
"21","lain5893",1,"Gruul Stompy","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1112520689#deck_lain5893"
"22","Ignotus97",1,"Azorius Control","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1112520689#deck_Ignotus97"
"23","SeventhProphet",1,"Boros Midrange","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1112520689#deck_SeventhProphet"
"24","plaza23",1,"Azorius Control","1","https://www.mtgo.com/en/mtgo/decklist/pioneer-challenge-2023-02-1112520689#deck_plaza23"
