"","CardNames","DeckCount","WinrateAverage"
"1","Boseiju, Who Endures",170,73.3
"2","Fable of the Mirror-Breaker",152,72.6
"3","Swamp",152,71.9
"4","Otawara, Soaring City",133,71.5
"5","Island",129,71
"6","Mountain",124,72.5
"7","Sokenzan, Crucible of Defiance",122,71.6
"8","Plains",122,72.2
"9","Thoughtseize",121,72.2
"10","Fatal Push",119,71.6
"11","Bonecrusher Giant",113,72.3
"12","Mutavault",113,72.7
"13","Hive of the Eye Tyrant",110,71.5
"14","Forest",96,72
"15","Llanowar Elves",95,73
"16","Elvish Mystic",95,73
"17","Blood Crypt",93,71.9
"18","Hall of Storm Giants",93,71.1
"19","Blightstep Pathway",90,71.9
"20","Bloodtithe Harvester",89,71.9
"21","Den of the Bugbear",88,71.7
"22","Lair of the Hydra",86,73
"23","Eiganjo, Seat of the Empire",86,72.6
"24","Urborg, Tomb of Yawgmoth",82,71.2
"25","Sheoldred, the Apocalypse",82,71.3
"26","Takenuma, Abandoned Mire",82,72.4
"27","Skysovereign, Consul Flagship",78,72.8
"28","Graveyard Trespasser",75,71.4
"29","Haunted Ridge",75,71.4
"30","Power Word Kill",74,71.5
"31","Shark Typhoon",72,71.7
"32","Temple Garden",70,72.9
"33","Castle Locthwain",69,70.7
"34","Stomping Ground",69,72.7
"35","Steam Vents",66,74.4
"36","Blackcleave Cliffs",66,73.5
"37","Nykthos, Shrine to Nyx",64,73.8
"38","Dreadbore",61,72.4
"39","Reckoner Bankbuster",61,71.9
"40","Esika's Chariot",61,73.1
"41","Field of Ruin",60,69.6
"42","Skyclave Apparition",60,73.8
"43","Kroxa, Titan of Death's Hunger",58,71.5
"44","Spell Pierce",57,72.8
"45","Make Disappear",55,72.1
"46","Wolfwillow Haven",55,74.6
"47","Hallowed Fountain",54,70.4
"48","Breeding Pool",53,72.2
"49","Impulse",52,72.3
"50","Spikefield Hazard",51,74.5
