"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Axe",1,100
"2","Invasive Surgery",1,100
"3","Dig Through Time",1,100
"4","Soul Partition",1,100
"5","Goblin Chainwhirler",2,87.5
"6","Redcap Melee",2,87.5
"7","Burning Hands",2,87.5
"8","Atraxa, Grand Unifier",2,87.5
"9","Niv-Mizzet, Parun",3,86.7
"10","Loran's Escape",6,85.7
"11","Stern Dismissal",3,83.3
"12","Mortal Obstinacy",1,83.3
"13","Blessed Alliance",1,83.3
"14","Fight as One",5,82.4
"15","Steel Seraph",3,82.4
"16","Skyreaping",2,82.4
"17","Phyrexian Revoker",4,81.8
"18","Reckless Rage",6,81.6
"19","Roiling Vortex",8,81
"20","Showdown of the Skalds",3,81
"21","Nissa, Vastwood Seer",4,80
"22","Raze the Effigy",4,80
"23","Vanishing Verse",4,80
"24","Witherbloom Command",3,80
"25","Tamiyo's Safekeeping",3,80
"26","Declaration in Stone",3,80
"27","Fog",3,80
"28","Doom Whisperer",1,80
"29","Selfless Spirit",1,80
"30","Treasure Cruise",6,79.4
"31","Masked Vandal",5,79.3
"32","Destroy Evil",17,79.1
"33","Brave the Elements",4,78.9
"34","Summary Dismissal",3,78.6
"35","Vivien, Monsters' Advocate",5,78.1
"36","Massacre Girl",4,77.8
"37","Staff of Compleation",2,77.8
"38","Barrier Breach",1,77.8
"39","Obosh, the Preypiercer",1,77.8
"40","Cindervines",1,77.8
"41","Skrelv, Defector Mite",1,77.8
"42","Brimaz, King of Oreskos",3,76.9
"43","Voltage Surge",2,76.9
"44","Alpine Moon",26,76.6
"45","Young Pyromancer",7,76.5
"46","Urabrask's Forge",3,76.5
"47","Soul-Guide Lantern",2,76.5
"48","The Eternal Wanderer",2,76.5
"49","Elite Spellbinder",3,76.2
"50","Silence",19,75.9
