"","CardNames","DeckCount","Winrate95Min"
"1","Destroy Evil",17,70.6
"2","Damping Sphere",129,70.2
"3","Pithing Needle",177,70
"4","Rending Volley",154,69.9
"5","Loran's Escape",6,69.7
"6","Alpine Moon",26,69.5
"7","Portable Hole",69,69.3
"8","Duress",111,69
"9","Mystical Dispute",147,69
"10","Temporary Lockdown",34,68.8
"11","Transmogrifying Wand",39,68.8
"12","Abrade",78,68.8
"13","Rest in Peace",86,68.8
"14","Haywire Mite",46,68.6
"15","Skysovereign, Consul Flagship",68,68.5
"16","Reckoner Bankbuster",83,68.5
"17","Fatal Push",30,68.4
"18","The Stone Brain",46,68.3
"19","Ritual of Soot",78,68.3
"20","Liliana of the Veil",26,68.2
"21","Tormod's Crypt",44,68.2
"22","The Chain Veil",44,68.2
"23","Pestilent Cauldron",44,68.2
"24","Disdainful Stroke",89,68.2
"25","Reidane, God of the Worthy",47,68
"26","Narset's Reversal",78,68
"27","Unlicensed Hearse",89,67.7
"28","Cityscape Leveler",47,67.6
"29","Darksteel Citadel",33,67.5
"30","Kolaghan's Command",51,67.5
"31","Esika's Chariot",27,67.4
"32","Extinction Event",88,67.4
"33","Aether Gust",77,67.1
"34","Silence",19,67
"35","Thoughtseize",42,67
"36","Scavenging Ooze",25,66.7
"37","Wedding Announcement",28,66.7
"38","Ray of Enfeeblement",28,66.6
"39","Jegantha, the Wellspring",48,66.6
"40","The Mightstone and Weakstone",24,66.5
"41","Woodcaller Automaton",22,66.4
"42","Noxious Grasp",30,66.2
"43","God-Pharaoh's Statue",28,66.1
"44","Chandra, Awakened Inferno",15,66
"45","The Filigree Sylex",16,66
"46","Roiling Vortex",8,65.9
"47","Yorion, Sky Nomad",30,65.8
"48","Hullbreaker Horror",44,65.8
"49","Reckless Rage",6,65.7
"50","Hazoret the Fervent",19,65.7
