"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Kuldotha   Burn - WU   Gates - UB   Terror - Grixis   Affinity,WU   Gates,WU   Gates - Kuldotha   Burn - Grixis   Affinity,WU   Gates - Kuldotha   Burn - Grixis   Affinity,WU   Gates - Kuldotha   Burn - Grixis   Affinity
"Tiers 1.5",,Kuldotha   Burn - UR   Faeries - Grixis   Affinity - UW   Familiar - UB   Faeries - Bogles,UB   Terror - UR   Faeries,UB   Terror - UR   Faeries,UB   Terror - UR   Faeries
"Tiers 2",WR   Gates - UR   Faeries - UB   Faeries - Bogles - UW   Familiar - Orzhov   Ephemerate - RG   Cascade - Unknown,UB   Terror,UB   Faeries - UW   Familiar - Bogles - WR   Gates,UW   Familiar - UB   Faeries - Bogles - WR   Gates,UW   Familiar - UB   Faeries - Bogles - WR   Gates
"Tiers 2.5",,RG   Cascade - Unknown - WR   Gates - Orzhov   Ephemerate,RG   Cascade - Unknown - Orzhov   Ephemerate,RG   Cascade - Unknown - Orzhov   Ephemerate,RG   Cascade - Unknown - Orzhov   Ephemerate
