"","CardNames","DeckCount","WinrateAverage"
"1","Mountain",100,64.6
"2","Island",95,65.9
"3","Consider",81,65.6
"4","Expressive Iteration",61,65.9
"5","Fabled Passage",59,66.1
"6","Steam Vents",59,65.7
"7","Sulfur Falls",55,66
"8","Treasure Cruise",54,66.6
"9","Play with Fire",54,64.8
"10","Plains",53,63.4
"11","Opt",49,66.4
"12","Riverglide Pathway",49,66.9
"13","Spirebluff Canal",48,66.9
"14","Thing in the Ice",47,67.2
"15","Arclight Phoenix",46,67.2
"16","Chart a Course",46,67.5
"17","Swamp",45,64.2
"18","Lightning Axe",45,67.6
"19","Forest",44,63.2
"20","Negate",41,66.4
"21","Hallowed Fountain",40,64.7
"22","Temple Garden",34,63.9
"23","Fatal Push",33,64.7
"24","Elvish Mystic",33,64.7
"25","Llanowar Elves",33,64.7
"26","Stomping Ground",33,64.5
"27","Spikefield Hazard",32,66.3
"28","Censor",31,63.5
"29","Dig Through Time",31,63.5
"30","Sacred Foundry",31,60.8
"31","Castle Locthwain",30,64.6
"32","Inspiring Vantage",30,60.9
"33","Glacial Fortress",29,62.9
"34","Den of the Bugbear",29,59.6
"35","Blood Crypt",28,64.8
"36","Shark Typhoon",28,63.4
"37","Cragcrown Pathway",28,65.3
"38","Field of Ruin",27,64.7
"39","Lightning Strike",27,60.2
"40","Lair of the Hydra",27,63.8
"41","Thoughtseize",26,63.6
"42","Crackling Drake",26,68.3
"43","Pieces of the Puzzle",26,65.5
"44","Hive of the Eye Tyrant",25,63.1
"45","Eidolon of the Great Revel",25,60.4
"46","Monastery Swiftspear",25,60.4
"47","Soul-Scar Mage",25,60.4
"48","Sweltering Suns",25,67.9
"49","Urborg, Tomb of Yawgmoth",24,63.3
"50","Brazen Borrower",24,68.8
