"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",110,65.1
"2","Aether Gust",85,65.9
"3","Lurrus of the Dream-Den",47,62.9
"4","Go Blank",42,63.5
"5","Anger of the Gods",40,66.4
"6","Rest in Peace",39,65.3
"7","Soul-Guide Lantern",38,61.9
"8","Narset, Parter of Veils",35,65.2
"9","Eternal Scourge",31,68.7
"10","Grafdigger's Cage",26,65
"11","Legion's End",25,64.2
"12","Disdainful Stroke",25,67.8
"13","Fatal Push",25,63.2
"14","Roiling Vortex",25,60.4
"15","Searing Blood",24,60.1
"16","Invasive Surgery",24,67.7
"17","Duress",23,63.4
"18","Brazen Borrower",22,70.4
"19","Chained to the Rocks",22,59.4
"20","Archon of Emeria",22,65.8
"21","Narset's Reversal",21,67.1
"22","Sunset Revelry",21,63.7
"23","Jace, Wielder of Mysteries",21,65
"24","Ral, Izzet Viceroy",20,69.6
"25","Negate",19,67.7
"26","Sprite Dragon",18,71.9
"27","Magma Spray",17,62.2
"28","Knight of Autumn",17,61.8
"29","Skyclave Apparition",15,66
"30","Fry",15,60.6
"31","Scavenging Ooze",15,61
"32","Dovin's Veto",15,63.8
"33","Feed the Swarm",14,63.7
"34","Thoughtseize",14,65.7
"35","Portable Hole",14,64.2
"36","Rending Volley",14,63.7
"37","Shark Typhoon",14,63.6
"38","Klothys, God of Destiny",13,67.3
"39","Gifted Aetherborn",12,65.8
"40","Fragmentize",12,66.3
"41","Kaheera, the Orphanguard",12,65.9
"42","Scrabbling Claws",12,68.4
"43","Shifting Ceratops",12,63.5
"44","Kalitas, Traitor of Ghet",12,64.2
"45","Lightning Axe",12,68.4
"46","Entrancing Melody",12,65.4
"47","Angrath's Rampage",11,67.1
"48","Reidane, God of the Worthy",10,64.2
"49","Abrade",10,63.8
"50","Malevolent Hermit",10,56.7
