"","Artist","NoCopies","Winrate"
"1","Rob Alexander",859,0.648
"2","Svetlin Velinov",443,0.654
"3","Eric Deschamps",426,0.658
"4","Adam Paquette",389,0.644
"5","Jonas De Ro",361,0.628
"6","Magali Villeneuve",337,0.643
"7","Zezhou Chen",327,0.654
"8","Mark Poole",318,0.659
"9","Cynthia Sheppard",303,0.649
"10","Ekaterina Burmak",297,0.653
"11","Tomasz Jedruszek",288,0.654
"12","Douglas Shuler",281,0.646
"13","Kieran Yanner",268,0.671
"14","Slawomir Maniak",252,0.642
"15","Johannes Voss",249,0.629
"16","Anastasia Ovchinnikova",232,0.657
"17","Steve Argyle",206,0.605
"18","Cliff Childs",204,0.644
"19","Jesper Ejsing",200,0.601
"20","Ryan Pancoast",198,0.645
"21","John Howe",185,0.664
"22","Daniel Ljunggren",184,0.63
"23","Zoltan Boros",176,0.638
"24","Dan Frazier",175,0.642
"25","John Stanko",173,0.644
"26","Titus Lunter",171,0.644
"27","James Ryman",169,0.675
"28","Dan Scott",168,0.671
"29","Cyril Van Der Haegen",160,0.629
"30","Daarken",159,0.615
"31","Noah Bradley",157,0.66
"32","Franz Vohwinkel",150,0.644
"33","Winona Nelson",150,0.664
"34","Anson Maddocks",147,0.644
"35","Izzy",144,0.631
"36","Wesley Burt",143,0.638
"37","Aleksi Briclot",141,0.637
"38","Howard Lyon",139,0.659
"39","Sam Burley",139,0.636
"40","Victor Adame Minguez",132,0.662
"41","Christopher Rush",131,0.632
"42","Wylie Beckert",130,0.639
"43","John Avon",126,0.646
"44","Ryan Yee",122,0.642
"45","Caio Monteiro",121,0.636
"46","Aaron Miller",119,0.596
"47","Andreas Rocha",112,0.653
"48","Jesper Myrfors",112,0.634
"49","Jason Rainville",111,0.635
"50","Dmitry Burmak",111,0.616
"51","G-host Lee",109,0.644
"52","Vincent Proce",105,0.644
"53","Raymond Swanland",100,0.642
"54","Campbell White",100,0.606
"55","Grzegorz Rutkowski",97,0.608
"56","Chris Seaman",96,0.632
"57","Chase Stone",94,0.592
"58","Jeremy Jarvis",88,0.668
"59","Darrell Riche",88,0.594
"60","Yeong-Hao Han",86,0.678
"61","Raoul Vitale",85,0.641
"62","Terese Nielsen",85,0.649
"63","Chris Rallis",82,0.636
"64","Ravenna Tran",80,0.667
"65","Cristi Balanescu",78,0.655
"66","Karl Kopinski",73,0.608
"67","Chris Rahn",72,0.611
"68","Lius Lasahido",69,0.625
"69","Dimitar Marinski",68,0.656
"70","Anna Steinbauer",65,0.642
"71","Antonio José Manzanedo",65,0.635
"72","Jarreau Wimberly",64,0.633
"73","Kev Walker",64,0.649
"74","Seb McKinnon",63,0.649
"75","Andrew Goldhawk",60,0.635
"76","Lawrence Snelly",59,0.64
"77","Dave Kendall",58,0.647
"78","Wayne Reynolds",57,0.629
"79","Bud Cook",56,0.652
"80","Austin Hsu",54,0.622
"81","Bastien L. Deharme",53,0.621
"82","Jon Foster",50,0.638
"83","Volkan Baǵa",49,0.626
"84","Fred Fields",49,0.642
"85","Craig J Spearing",48,0.65
"86","Donato Giancola",47,0.669
"87","Todd Lockwood",47,0.636
"88","Igor Kieryluk",46,0.664
"89","Gabor Szikszai",45,0.698
"90","Nils Hamm",44,0.607
"91","Josh Hass",40,0.626
"92","Christine Choi",39,0.649
"93","Robbie Trevino",36,0.672
"94","Jung Park",34,0.629
"95","Jason A. Engle",33,0.667
"96","Yongjae Choi",33,0.619
"97","Lie Setiawan",33,0.577
"98","Richard Wright",32,0.665
"99","Nicholas Elias",32,0.667
"100","Amy Weber",32,0.667
"101","Jasper Sandner",32,0.667
"102","Matt Stewart",32,0.625
"103","Joe Slucher",31,0.649
"104","Anthony Palumbo",31,0.61
"105","Mathias Kollros",30,0.648
"106","Steven Belledin",29,0.687
"107","Zack Stella",28,0.65
"108","Lake Hurwitz",27,0.643
"109","Muhammad Firdaus",27,0.649
"110","Jason Felix",27,0.636
"111","Viktor Titov",27,0.665
"112","Filip Burburan",26,0.63
"113","Lindsey Look",26,0.672
"114","Iain McCaig",25,0.672
"115","Eytan Zana",25,0.613
"116","Wisnu Tan",24,0.663
"117","John Thacker",24,0.681
"118","Alex Konstad",24,0.625
"119","Kekai Kotaki",24,0.606
"120","Darek Zabrocki",24,0.606
"121","Jaime Jones",24,0.622
"122","Chris Ostrowski",23,0.62
"123","Suzanne Helmigh",21,0.632
"124","Steve Prescott",21,0.624
"125","Christopher Moeller",21,0.662
"126","Jason Chan",20,0.592
"127","Piotr Dura",20,0.644
"128","Zhang Jiazhen",16,0.643
"129","Tom Wänerstrand",16,0.5
"130","Chris Cold",14,0.662
"131","Randy Vargas",14,0.628
"132","Manuel Castañón",13,0.615
"133","Johann Bodin",13,0.71
"134","Nicholas Gregory",10,0.607
"135","Mads Ahm",10,0.556
"136","Florian de Gesincourt",9,0.667
"137","Livia Prima",8,0.615
"138","Jim Nelson",8,0.615
"139","Miranda Meeks",8,0.571
"140","Marta Nael",8,0.615
"141","Heonhwa Choe",7,0.667
"142","Mark Zug",6,0.583
"143","Vance Kovacs",5,0.6
"144","Jonathan Kuo",5,0.583
"145","Ryan Alexander Lee",4,0.71
"146","Naomi Baker",4,0.591
"147","Uriah Voth",4,0.6
"148","Tyler Jacobson",4,0.714
"149","Martina Pilcerova",4,0.714
"150","Marco Teixeira",4,0.714
"151","Even Amundsen",4,0.667
"152","Caroline Gariba",4,0.667
"153","YW Tang",4,0.75
"154","Véronique Meignaud",4,0.5
"155","Bryan Sola",4,0.5
"156","Eric Velhagen",4,0.5
"157","Josu Hernaiz",4,0.5
"158","Scott M. Fischer",4,0.5
"159","Anthony S. Waters",4,0.5
"160","Joseph Meehan",3,0.643
"161","Ralph Horsley",3,0.615
"162","Evyn Fong",3,0.583
"163","Jeff Simpson",2,0.875
"164","James Paick",2,0.667
"165","Jokubas Uogintas",2,0.5
"166","Lucas Staniec",2,0.5
"167","Jakub Kasper",2,0.5
"168","Mark Winters",1,0.667
"169","Willian Murai",1,0.5
