"","CardNames","DeckCount","Winrate95Min"
"1","Chart a Course",46,62
"2","Island",95,62
"3","Lightning Axe",45,61.9
"4","Thing in the Ice",47,61.7
"5","Arclight Phoenix",46,61.6
"6","Riverglide Pathway",49,61.4
"7","Spirebluff Canal",48,61.4
"8","Treasure Cruise",54,61.4
"9","Consider",81,61.4
"10","Shivan Reef",15,61.1
"11","Fabled Passage",59,61.1
"12","Expressive Iteration",61,61
"13","Brazen Borrower",24,60.9
"14","Izzet Charm",23,60.9
"15","Opt",49,60.9
"16","Sulfur Falls",55,60.9
"17","Mountain",100,60.9
"18","Steam Vents",59,60.7
"19","Crackling Drake",26,60.6
"20","Anger of the Gods",21,60.5
"21","Negate",41,60.4
"22","Sweltering Suns",25,60.1
"23","Play with Fire",54,59.6
"24","Spikefield Hazard",32,59.5
"25","Hengegate Pathway",20,58.9
"26","Hallowed Fountain",40,58.8
"27","Mana Confluence",24,58.7
"28","Swamp",45,58.4
"29","Blightstep Pathway",20,58.2
"30","Cragcrown Pathway",28,58.2
"31","Elvish Mystic",33,58.1
"32","Llanowar Elves",33,58.1
"33","Plains",53,58.1
"34","Pieces of the Puzzle",26,57.9
"35","Fatal Push",33,57.9
"36","Stomping Ground",33,57.9
"37","Collected Company",16,57.7
"38","Branchloft Pathway",22,57.6
"39","Blood Crypt",28,57.6
"40","Field of Ruin",27,57.4
"41","Castle Locthwain",30,57.4
"42","Forest",44,57.4
"43","Temple Garden",34,57.3
"44","Heartless Act",12,56.9
"45","Prosperous Innkeeper",20,56.9
"46","Castle Vantress",18,56.7
"47","Censor",31,56.6
"48","Dig Through Time",31,56.6
"49","Breeding Pool",8,56.4
"50","Lair of the Hydra",27,56.4
