"","CardNames","DeckCount","Winrate95Min"
"1","Sprite Dragon",18,63
"2","Brazen Borrower",22,62.5
"3","Aether Gust",85,61.9
"4","Eternal Scourge",31,61.8
"5","Mystical Dispute",110,61.5
"6","Ral, Izzet Viceroy",20,61.1
"7","Sweltering Suns",10,60.9
"8","Anger of the Gods",40,60.4
"9","Disdainful Stroke",25,60.3
"10","Invasive Surgery",24,59.8
"11","Rest in Peace",39,59.2
"12","Narset's Reversal",21,59
"13","Negate",19,58.9
"14","Narset, Parter of Veils",35,58.7
"15","Archon of Emeria",22,57.6
"16","Go Blank",42,57.6
"17","Grafdigger's Cage",26,57.5
"18","Lurrus of the Dream-Den",47,57.3
"19","Klothys, God of Destiny",13,57.1
"20","Scrabbling Claws",12,56.9
"21","Lightning Axe",12,56.9
"22","Jace, Wielder of Mysteries",21,56.5
"23","Legion's End",25,56.4
"24","Skyclave Apparition",15,56
"25","Soul-Guide Lantern",38,55.6
"26","Pieces of the Puzzle",8,55.5
"27","Thoughtseize",14,55.4
"28","Fragmentize",12,55.3
"29","Sunset Revelry",21,55.3
"30","Fatal Push",25,55.3
"31","Angrath's Rampage",11,55.1
"32","Duress",23,54.9
"33","Kaheera, the Orphanguard",12,54.8
"34","Gifted Aetherborn",12,54.3
"35","Settle the Wreckage",4,54.1
"36","Entrancing Melody",12,54
"37","Dovin's Veto",15,53.9
"38","Portable Hole",14,53.7
"39","Shark Typhoon",14,53.4
"40","Wear // Tear",8,53.3
"41","Feed the Swarm",14,53
"42","Rending Volley",14,53
"43","Shadowspear",4,52.8
"44","Kalitas, Traitor of Ghet",12,52.8
"45","Stubborn Denial",8,52.5
"46","Magma Spray",17,52.5
"47","Shifting Ceratops",12,52.4
"48","Roiling Vortex",25,52.4
"49","Reclamation Sage",8,52.3
"50","Fateful Absence",4,52.2
