"","CardNames","DeckCount","WinrateAverage"
"1","Lochmere Serpent",1,87.5
"2","Languish",1,87.5
"3","Scavenger Grounds",1,85.7
"4","Sea Gate Wreckage",1,85.7
"5","Hungry for More",1,77.8
"6","Skewer the Critics",1,77.8
"7","Jace, Architect of Thought",1,75
"8","Seal Away",1,75
"9","Deathrite Shaman",1,75
"10","Gurmag Angler",1,75
"11","Otherworldly Gaze",1,75
"12","Shipwreck Marsh",1,75
"13","Skullcrack",2,73.3
"14","Haunted Ridge",2,73.3
"15","Oath of Kaya",2,72.7
"16","Sinister Sabotage",6,72.1
"17","Cathartic Pyre",2,71.4
"18","Geier Reach Sanitarium",2,71.4
"19","Blade Historian",1,71.4
"20","Elspeth, Sun's Nemesis",1,71.4
"21","Lolth, Spider Queen",1,71.4
"22","Yorion, Sky Nomad",1,71.4
"23","Emeria's Call",1,71.4
"24","Kaya's Wrath",1,71.4
"25","Rite of Oblivion",1,71.4
"26","Omen of the Sun",1,71.4
"27","The Birth of Meletis",1,71.4
"28","Treacherous Blessing",1,71.4
"29","Trial of Ambition",1,71.4
"30","Glint-Nest Crane",1,71.4
"31","Commit // Memory",4,71
"32","Shivan Reef",15,70.9
"33","Breeding Pool",8,70.4
"34","Drown in the Loch",4,70.4
"35","Mystical Dispute",4,70.4
"36","Selfless Spirit",7,69.4
"37","Brazen Borrower",24,68.8
"38","Izzet Charm",23,68.8
"39","Anger of the Gods",21,68.8
"40","Heartless Act",12,68.4
"41","Empyrean Eagle",8,68.4
"42","Spell Queller",8,68.4
"43","Watcher of the Spheres",8,68.4
"44","Crackling Drake",26,68.3
"45","Skyclave Apparition",9,68.3
"46","Stubborn Denial",6,68.3
"47","Catacomb Sifter",6,68.1
"48","Korvold, Fae-Cursed King",6,68.1
"49","Mayhem Devil",6,68.1
"50","Priest of Forgotten Gods",6,68.1
