"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Boros Burn - Azorius Control,Bant Spirits - Jund Sacrifice - Phoenix,Phoenix,Phoenix,Phoenix
"Tiers 1.5",Pyromancer - Dimir Control - Niv To Light,Winota - Gruul Stompy - Pyromancer - Jeskai Ensoul - Dimir Control - Azorius Control,Azorius Control - Bant Spirits - Pyromancer - Jund Sacrifice - Dimir Control - Gruul Stompy - Boros Burn - Naya Stompy,Azorius Control - Boros Burn - Pyromancer - Bant Spirits - Dimir Control - Jund Sacrifice - Gruul Stompy,Azorius Control - Boros Burn - Pyromancer - Bant Spirits - Dimir Control - Jund Sacrifice - Gruul Stompy
"Tiers 2",Naya Stompy - Bant Spirits - Gruul Stompy - Jund Sacrifice - Mono Black Vampires - Orzhov Midrange - Jeskai Ensoul - Winota - Ascendancy,Naya Stompy - Mono Black Vampires - Orzhov Midrange - Niv To Light,Niv To Light - Winota - Jeskai Ensoul - Mono Black Vampires - Orzhov Midrange,Naya Stompy - Niv To Light - Winota - Jeskai Ensoul - Mono Black Vampires - Orzhov Midrange,Naya Stompy - Niv To Light - Winota - Jeskai Ensoul - Mono Black Vampires - Orzhov Midrange
"Tiers 2.5",Devotion Walkers,Devotion Walkers - Boros Burn - Ascendancy,Ascendancy - Devotion Walkers,Ascendancy - Devotion Walkers,Ascendancy - Devotion Walkers
