"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Bant Control - Eldrazi Tron,Izzet Control - Dredge - Hardened Scales - WUBG Control,,Bant Control - Eldrazi Tron,Bant Control - Eldrazi Tron
"Tiers 1.5",Gruul Midrange - Burn - Sultai Control - Devoted - Gifts Storm - Amulet Titan - Dredge,Bant Blink - Humans - Thopter Urza - Gifts Storm - Devoted - Amulet Titan,Dredge - Bant Control - WUBG Control - Izzet Control - Eldrazi Tron - Devoted - Sultai Control - Gifts Storm - Amulet Titan - Burn - Humans - Gruul Midrange,Sultai Control - Devoted - Dredge - Burn - Gruul Midrange - Gifts Storm - Amulet Titan - WUBG Control - Izzet Control - Humans,Sultai Control - Devoted - Dredge - Burn - Gruul Midrange - Gifts Storm - Amulet Titan - WUBG Control - Izzet Control - Humans
"Tiers 2",Uroza - Humans - WUBG Control - Thopter Urza - Izzet Control,Bant Control - Sultai Control - Uroza - Burn - Eldrazi Tron - Gruul Midrange,Thopter Urza - Uroza - Hardened Scales - Bant Blink,Thopter Urza - Uroza - Hardened Scales - Bant Blink,Thopter Urza - Uroza - Hardened Scales - Bant Blink
"Tiers 2.5",Bant Blink - Hardened Scales - Infect - Green Tron,Infect - Green Tron,Infect - Green Tron,Infect - Green Tron,Infect - Green Tron
