"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"22","McWinSauce",1,10,0.8,0.443904537692359,0.974789273673167,24,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#mcwinsauce_th_place"
"23","sff_mtg",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Green Tron; Gruul Midrange","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#sff_mtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#sff_mtg_th_place"
"24","Math_God",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Gifts Storm","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#math_god_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#math_god_th_place"
"25","ilsecco14",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Neobrand; Gruul Midrange","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#ilsecco_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#ilsecco_st_place"
"26","toondoslav",1,10,0.8,0.443904537692359,0.974789273673167,24,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#toondoslav_nd_place"
"27","Tiemuuu",1,10,0.8,0.443904537692359,0.974789273673167,24,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#tiemuuu_st_place"
"28","Finalnub",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Neobrand","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#finalnub_th_place"
"29","MatheusPonciano",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#matheusponciano_th_place"
"30","Yanti",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#yanti_th_place"
"31","Mcleskey",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#mcleskey_rd_place"
"32","Janh",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#janh_rd_place"
"33","xakx47x",1,10,0.7,0.347547149940003,0.933260488822266,21,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#xakxx_nd_place"
"34","1yo2yo",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#yoyo_rd_place"
"35","tuhoajatane",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#tuhoajatane_th_place"
"36","Jiggywiggy",1,8,0.875,0.473490329124793,0.996840276468748,21,"Kinnan Legends","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#jiggywiggy_th_place"
"37","cftsoc3",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Bant Blink","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#cftsoc_th_place"
"38","PietroSas",1,8,0.75,0.349144205587176,0.968145973750056,18,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#pietrosas_th_place"
"39","SpiderSpace",1,8,0.75,0.349144205587176,0.968145973750056,18,"Hardened Scales","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#spiderspace_th_place"
"40","patrick50",1,8,0.75,0.349144205587176,0.968145973750056,18,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#patrick_th_place"
"41","rn17",1,8,0.75,0.349144205587176,0.968145973750056,18,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#rn_th_place"
"42","Trellon",1,8,0.75,0.349144205587176,0.968145973750056,18,"Blue Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#trellon_th_place"
"43","solace",1,8,0.75,0.349144205587176,0.968145973750056,18,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#solace_th_place"
"44","Zebrah",1,8,0.75,0.349144205587176,0.968145973750056,18,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#zebrah_th_place"
"45","DavidDPanda",1,8,0.75,0.349144205587176,0.968145973750056,18,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#daviddpanda_st_place"
"46","FreedMania",1,8,0.75,0.349144205587176,0.968145973750056,18,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#freedmania_nd_place"
"47","BaronOfBacon",1,8,0.75,0.349144205587176,0.968145973750056,18,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#baronofbacon_rd_place"
"48","GiovaniMF",1,8,0.75,0.349144205587176,0.968145973750056,18,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#giovanimf_th_place"
"49","Blitzlion27",1,8,0.75,0.349144205587176,0.968145973750056,18,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#blitzlion_th_place"
"50","tendercloud",1,8,0.75,0.349144205587176,0.968145973750056,18,"Hardened Scales","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#tendercloud_th_place"
"51","PRGJJAR",1,8,0.75,0.349144205587176,0.968145973750056,18,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#prgjjar_th_place"
"52","PaChA94s",1,8,0.75,0.349144205587176,0.968145973750056,18,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#pachas_th_place"
"53","Misplacedginger",1,8,0.75,0.349144205587176,0.968145973750056,18,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#misplacedginger_th_place"
"54","Icteridae",1,8,0.625,0.244863216366552,0.914766585862746,15,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#icteridae_th_place"
"55","bobjackson",1,8,0.625,0.244863216366552,0.914766585862746,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#bobjackson_th_place"
"56","Ennuixd",1,8,0.625,0.244863216366552,0.914766585862746,15,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#ennuixd_th_place"
"57","pbarrrgh",1,8,0.625,0.244863216366552,0.914766585862746,15,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#pbarrrgh_th_place"
"58","Shorak123",1,8,0.625,0.244863216366552,0.914766585862746,15,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#shorak_th_place"
"59","JMoney8771",1,8,0.625,0.244863216366552,0.914766585862746,15,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#jmoney_th_place"
"60","stainerson",1,8,0.625,0.244863216366552,0.914766585862746,15,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#stainerson_st_place"
"61","sora1248",1,8,0.625,0.244863216366552,0.914766585862746,15,"Winota","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-06-07#sora_nd_place"
"62","AstralPlane",1,8,0.625,0.244863216366552,0.914766585862746,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#astralplane_th_place"
"63","SvenSvenSven",1,8,0.625,0.244863216366552,0.914766585862746,15,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#svensvensven_th_place"
"64","Tw33Ty",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#twty_th_place"
"65","Cherryxman",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#cherryxman_th_place"
"66","Trid0n",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#tridn_th_place"
"67","Ryan100495",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#ryan_th_place"
"68","ScreenwriterNY",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"WUBG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#screenwriterny_th_place"
"69","bcs8995",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#bcs_th_place"
"70","SchulzCubed",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Taking Turns","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#schulzcubed_th_place"
"71","lovealienzzz",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#lovealienzzz_th_place"
"72","sakuragi21722749",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#sakuragi_th_place"
"73","staples87",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#staples_th_place"
"74","AndyAWKWARD",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#andyawkward_th_place"
"75","ConnorM426",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#connorm_th_place"
"76","headshotcatcher",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#headshotcatcher_th_place"
"77","Chris_Concarnage",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#chris_concarnage_st_place"
"78","GedionRavenor",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#gedionravenor_nd_place"
"79","Nyph",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#nyph_rd_place"
"80","eminemberry",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#eminemberry_th_place"
"81","d_peliser",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#d_peliser_th_place"
"82","ContraEgo",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#contraego_th_place"
"83","ecobaronen",1,8,0.625,0.244863216366552,0.914766585862746,15,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#ecobaronen_th_place"
"84","TheSouthDakota",1,8,0.625,0.244863216366552,0.914766585862746,15,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#thesouthdakota_th_place"
"85","NorrathDecay",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#norrathdecay_th_place"
"86","Xenowan",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Inverter Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#xenowan_th_place"
"87","Walka",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#walka_th_place"
"88","Diatomic",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#diatomic_th_place"
"89","litianshuo670",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Orzhov Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#litianshuo_th_place"
"90","SkiLwrAp",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#skilwrap_th_place"
"91","kbr3",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Hardened Scales","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#kbr_th_place"
"92","MikeEgan",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Niv To Light","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#mikeegan_th_place"
"93","Yooisa",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#yooisa_th_place"
"94","bntrusty14",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#bntrusty_th_place"
"95","kanister",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#kanister_th_place"
"96","haruhilmi24",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#haruhilmi_th_place"
"97","Archgaze",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Winota","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#archgaze_th_place"
"98","FranPi",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#franpi_th_place"
"99","MrRaeb",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Uroza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#mrraeb_th_place"
"100","bladede",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-21#bladede_th_place"
"101","Scacco Malto",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#scacco_malto_th_place"
"102","mosskami",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#mosskami_st_place"
"103","Koso",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#koso_rd_place"
"104","WeareVenom",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#wearevenom_th_place"
"105","robb93",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#robb_th_place"
"106","leclairandy",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#leclairandy_th_place"
"107","Wartico1",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#wartico_th_place"
"108","Nightblue",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#nightblue_th_place"
"109","Oscar_Franco",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-08#oscar_franco_nd_place"
"110","PeanutBrittle",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#peanutbrittle_th_place"
"111","Kuhb",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grinding Breach","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#kuhb_th_place"
"112","SunofNothing",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Uroza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#sunofnothing_st_place"
"113","exoticherman",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-14#exoticherman_nd_place"
"114","Xwhale",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#xwhale_th_place"
"115","swff",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#swff_th_place"
"116","Granham",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#granham_th_place"
"117","gyyby297",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#gyyby_rd_place"
"118","coert",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#coert_th_place"
"119","Magicofplayer1",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Esper Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#magicofplayer_th_place"
"120","musasabi",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#musasabi_th_place"
"121","Damgar",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#damgar_th_place"
"122","j_money10",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-15#j_money_th_place"
