"","CardNames","DeckCount","WinrateAverage"
"1","Rapid Hybridization",1,100
"2","Biogenic Ooze",1,100
"3","Stubborn Denial",1,100
"4","Otawara, Soaring City",1,90.9
"5","Sprite Dragon",1,87.5
"6","Dive Down",2,86.7
"7","Sorin's Thirst",2,84.6
"8","Surrak Dragonclaw",5,82.4
"9","Tolsimir, Friend to Wolves",8,82.2
"10","Mutavault",2,81.8
"11","Eliminate",3,80
"12","Legion Angel",1,77.8
"13","Feed the Swarm",7,76.9
"14","Leyline of Sanctity",4,76.9
"15","Blink of an Eye",4,76.7
"16","Extraction Specialist",2,76.5
"17","Voracious Hydra",7,75.5
"18","Shifting Ceratops",11,75
"19","Ranger Class",2,75
"20","Cloudsteel Kirin",1,75
"21","Sweltering Suns",1,75
"22","Glorybringer",1,75
"23","The Scarab God",1,75
"24","Xenagos, the Reveler",1,75
"25","Fiery Impulse",1,75
"26","Unsubstantiate",1,75
"27","Apostle of Purifying Light",1,75
"28","Play with Fire",1,75
"29","End the Festivities",1,75
"30","Angrath, the Flame-Chained",1,75
"31","Unchained Berserker",1,75
"32","Sorin, Vengeful Bloodlord",1,75
"33","Witherbloom Command",1,75
"34","Unleash the Inferno",1,75
"35","Gideon, Ally of Zendikar",1,75
"36","Illuminator Virtuoso",1,75
"37","Graveyard Trespasser",6,74.4
"38","Eidolon of Rhetoric",14,74.2
"39","Legion's End",13,73.9
"40","Tomik, Distinguished Advokist",3,73.9
"41","Polukranos, World Eater",14,73.8
"42","Negate",26,73.7
"43","Esika's Chariot",21,73.7
"44","Dreadbore",4,73.7
"45","Brutal Cathar",3,73.7
"46","Cry of the Carnarium",5,73.5
"47","The Immortal Sun",4,73.5
"48","Weathered Runestone",11,73.4
"49","Despark",4,73.3
"50","Witness Protection",4,73.3
