"","CardNames","DeckCount","WinrateAverage"
"1","Turntimber Symbiosis",1,100
"2","Vivien, Monsters' Advocate",1,100
"3","Hydroid Krasis",1,100
"4","Rapid Hybridization",1,100
"5","Lorehold Command",2,92.9
"6","Selfless Glyphweaver",5,82.4
"7","Lofty Denial",3,81.8
"8","Nahiri, the Harbinger",6,80.5
"9","Niv-Mizzet Reborn",6,80.5
"10","Valki, God of Lies",6,80.5
"11","Bring to Light",6,80.5
"12","Deafening Clarion",6,80.5
"13","Savai Triome",6,80.5
"14","Indatha Triome",7,80
"15","Ziatora's Proving Ground",7,80
"16","Cleansing Wildfire",1,80
"17","Fry",1,80
"18","The Kami War",1,80
"19","Darksteel Citadel",1,80
"20","The World Tree",1,80
"21","Sulfur Falls",7,79.6
"22","Xander's Lounge",7,79.6
"23","Dragonskull Summit",7,79.2
"24","Klothys, God of Destiny",7,79.2
"25","Extinction Event",8,78.2
"26","Legion Angel",1,77.8
"27","Linvala, Shield of Sea Gate",1,77.8
"28","Jetmir's Garden",7,77.6
"29","Vanishing Verse",9,77.4
"30","Drowned Catacomb",9,77.4
"31","Omnath, Locus of Creation",7,77.1
"32","Rootbound Crag",7,77.1
"33","Growth Spiral",8,76.9
"34","Hinterland Harbor",9,76.7
"35","Lava Coil",4,76.7
"36","Duress",14,76.6
"37","Chandra, Awakened Inferno",2,76.5
"38","Valakut Awakening",2,76.5
"39","Yasharn, Implacable Earth",10,76.4
"40","Abrupt Decay",8,76.4
"41","Sunpetal Grove",12,75.6
"42","Watery Grave",15,75
"43","Yavimaya Coast",9,75
"44","Skysovereign, Consul Flagship",8,75
"45","Day's Undoing",7,75
"46","Courier's Briefcase",4,75
"47","Agadeem's Awakening",3,75
"48","Wishclaw Talisman",3,75
"49","Jukai Naturalist",3,75
"50","Tolsimir, Friend to Wolves",3,75
