"","CardNames","DeckCount","WinrateAverage"
"1","Sokenzan, Crucible of Defiance",106,70.8
"2","Otawara, Soaring City",105,70.7
"3","Elvish Mystic",96,71.4
"4","Llanowar Elves",96,71.4
"5","Mountain",96,70.5
"6","Fable of the Mirror-Breaker",90,70.7
"7","Island",88,70.7
"8","Boseiju, Who Endures",86,71.2
"9","Den of the Bugbear",84,70.9
"10","Forest",81,71.6
"11","Bonecrusher Giant",80,70.7
"12","Lair of the Hydra",79,71.3
"13","Temple Garden",73,71.2
"14","Branchloft Pathway",70,71.1
"15","Steam Vents",67,71.9
"16","Hall of Storm Giants",65,70.6
"17","Sacred Foundry",63,70.8
"18","Plains",63,70.4
"19","Expressive Iteration",63,71.6
"20","Mana Confluence",62,71.5
"21","Consider",61,70.8
"22","Opt",61,70.8
"23","Play with Fire",61,70.5
"24","Monastery Swiftspear",61,71
"25","Soul-Scar Mage",61,70.8
"26","Needleverge Pathway",59,70.8
"27","Stomping Ground",58,70.3
"28","Riverglide Pathway",55,71.3
"29","Stormcarved Coast",54,71.1
"30","Spirebluff Canal",54,71.1
"31","Nykthos, Shrine to Nyx",53,72.5
"32","Brutal Cathar",52,70.8
"33","Cragcrown Pathway",51,70.1
"34","Overgrown Tomb",51,72.1
"35","Thoughtseize",50,71
"36","Esika's Chariot",49,71
"37","Fatal Push",49,70.4
"38","Blood Crypt",48,71.3
"39","Cavalier of Thorns",48,71.9
"40","Karn, the Great Creator",47,72
"41","Kiora, Behemoth Beckoner",47,72.2
"42","Prosperous Innkeeper",46,70.9
"43","Tovolar's Huntmaster",46,70.9
"44","Winota, Joiner of Forces",46,70.9
"45","Storm the Festival",46,72.6
"46","Treasure Cruise",45,71.1
"47","Nissa, Who Shakes the World",45,73
"48","Old-Growth Troll",45,72.6
"49","Wolfwillow Haven",45,72.2
"50","Voice of Resurgence",44,71
