"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",107,68.3
"2","Tolsimir, Friend to Wolves",8,67.9
"3","Redcap Melee",84,67.5
"4","Damping Sphere",88,67.4
"5","Alpine Moon",49,67.3
"6","Go Blank",50,67.1
"7","Aether Gust",59,67
"8","Grafdigger's Cage",57,66.8
"9","Negate",26,66.7
"10","Pestilent Cauldron",44,66.6
"11","God-Pharaoh's Statue",47,66.6
"12","Tormod's Crypt",47,66.6
"13","Pithing Needle",50,66.6
"14","Skysovereign, Consul Flagship",50,66.5
"15","Anger of the Gods",38,66.2
"16","Rending Volley",85,66.2
"17","Dovin's Veto",33,66.1
"18","Deafening Silence",55,66.1
"19","Noxious Grasp",36,65.9
"20","Lava Coil",42,65.9
"21","Narset's Reversal",50,65.9
"22","Disdainful Stroke",37,65.8
"23","Elite Spellbinder",45,65.8
"24","Fry",42,65.7
"25","Rest in Peace",57,65.7
"26","Chandra, Torch of Defiance",42,65.6
"27","Surrak Dragonclaw",5,65.5
"28","Golos, Tireless Pilgrim",32,65.4
"29","Hullbreaker Horror",34,65.4
"30","Esika's Chariot",21,65.3
"31","Meteor Golem",22,65.3
"32","Roiling Vortex",40,65.2
"33","Skyclave Apparition",33,65
"34","Duress",36,64.6
"35","Kenrith's Transformation",20,64.2
"36","Jegantha, the Wellspring",21,64.2
"37","Eidolon of Rhetoric",14,64.1
"38","Yorion, Sky Nomad",29,64
"39","Rampaging Ferocidon",41,63.9
"40","Treasure Vault",17,63.8
"41","Spell Pierce",33,63.5
"42","Portable Hole",36,63.5
"43","Legion's End",13,63.4
"44","Goblin Chainwhirler",16,63.4
"45","Kolaghan's Command",21,63.4
"46","Archon of Emeria",41,63.4
"47","Darksteel Citadel",25,63.3
"48","Unlicensed Hearse",35,63.3
"49","Feed the Swarm",7,63.2
"50","Polukranos, World Eater",14,63.1
