"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",WURG Blink,Hammer Time,WURG Blink - Hammer Time,WURG Blink - Hammer Time,WURG Blink - Hammer Time
"Tiers 1.5",Grixis Shadow - Amulet Titan - Hammer Time,Izzet Murktide - WURG Blink - Grixis Shadow,Grixis Shadow - Izzet Murktide,Grixis Shadow - Amulet Titan,Grixis Shadow - Amulet Titan
"Tiers 2",Azorius Control - Burn - Izzet Murktide - Temur Footfalls,Temur Footfalls - Jund Saga - Azorius Control - Amulet Titan,Amulet Titan - Temur Footfalls - Azorius Control,Izzet Murktide - Temur Footfalls - Azorius Control,Izzet Murktide - Temur Footfalls - Azorius Control
"Tiers 2.5",Jund Saga,Burn,Jund Saga - Burn,Jund Saga - Burn,Jund Saga - Burn
