"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",30,71.4
"2","Lurrus of the Dream-Den",25,72.4
"3","Alpine Moon",23,76.4
"4","Endurance",19,71.9
"5","Veil of Summer",18,75.6
"6","Relic of Progenitus",16,73.3
"7","Pithing Needle",16,74.3
"8","Force of Vigor",13,68.9
"9","Yorion, Sky Nomad",12,77.2
"10","Nihil Spellbomb",11,71.2
"11","Terminate",11,74
"12","Dress Down",11,70
"13","Spell Pierce",10,76.1
"14","Aether Gust",10,70.8
"15","Emrakul, the Promised End",10,80.4
"16","Kolaghan's Command",10,73.9
"17","Mystical Dispute",9,72.1
"18","Torpor Orb",9,77.5
"19","Lightning Helix",9,81
"20","Path to Exile",9,70.7
"21","Soul-Guide Lantern",9,73.8
"22","Dovin's Veto",8,76.9
"23","Thoughtseize",8,68.4
"24","Chalice of the Void",7,71
"25","Tourach, Dread Cantor",7,75
"26","Void Mirror",7,73.5
"27","Flusterstorm",6,78.6
"28","Force of Negation",5,78.3
"29","Cavern of Souls",5,66.7
"30","Rest in Peace",5,72
"31","Sanctifier en-Vec",5,75
"32","Ghost Quarter",5,66.7
"33","Prismatic Ending",5,78.3
"34","Bojuka Bog",4,68.4
"35","Manriki-Gusari",4,70
"36","Tormod's Crypt",4,72.2
"37","Outland Liberator",4,63.2
"38","Gut Shot",4,72.2
"39","Blood Moon",4,68.4
"40","Jace, the Mind Sculptor",3,78.6
"41","Foundation Breaker",3,73.3
"42","Cathar Commando",3,84.6
"43","Hushbringer",3,66.7
"44","Damping Sphere",3,66.7
"45","Shark Typhoon",3,66.7
"46","Spreading Seas",3,73.3
"47","Emrakul, the Aeons Torn",3,66.7
"48","Kaheera, the Orphanguard",3,66.7
"49","Grafdigger's Cage",3,69.2
"50","Shadowspear",3,64.3
