"","CardNames","DeckCount","Winrate95Min"
"1","Snow-Covered Plains",12,68.1
"2","Steam Vents",28,67.3
"3","Force of Negation",14,67
"4","Expressive Iteration",23,66.5
"5","Windswept Heath",20,66.1
"6","Misty Rainforest",23,65.7
"7","Snow-Covered Island",11,65.3
"8","Scalding Tarn",30,64.9
"9","Temple Garden",14,64.8
"10","Unholy Heat",25,64.5
"11","Stomping Ground",20,64.4
"12","Ice-Fang Coatl",10,64.3
"13","Fury",16,64.3
"14","Lightning Bolt",26,64.2
"15","Flooded Strand",22,64.1
"16","Ketria Triome",14,63.6
"17","Snow-Covered Mountain",14,63.6
"18","Wrenn and Six",16,63.3
"19","Prismatic Ending",19,63.3
"20","Eternal Witness",11,63.2
"21","Omnath, Locus of Creation",11,63.2
"22","Abundant Growth",11,63.2
"23","Snow-Covered Forest",11,63.2
"24","Memnite",6,63.1
"25","Puresteel Paladin",6,63.1
"26","Colossus Hammer",6,63.1
"27","Sigarda's Aid",6,63.1
"28","Inkmoth Nexus",6,63.1
"29","Time Warp",6,63.1
"30","Mishra's Bauble",23,63.1
"31","Teferi, Time Raveler",16,62.8
"32","Hallowed Fountain",16,62.8
"33","Stoneforge Mystic",8,62.7
"34","Springleaf Drum",8,62.7
"35","Spreading Seas",14,62.5
"36","Raugrin Triome",14,62.5
"37","Wooded Foothills",22,62.5
"38","Thoughtseize",16,62.4
"39","Ephemerate",12,62.2
"40","Ragavan, Nimble Pilferer",22,62.1
"41","Solitude",15,61.9
"42","Dragon's Rage Channeler",19,61.8
"43","Breeding Pool",20,61.8
"44","Shadowspear",11,61.7
"45","Esper Sentinel",9,61.4
"46","Urza's Saga",19,61
"47","Sacred Foundry",17,60.5
"48","Polluted Delta",18,60.5
"49","Bloodstained Mire",18,60.1
"50","Inquisition of Kozilek",15,59.9
