"","Artist","NoCopies","Winrate"
"1","Rob Alexander",451,0.732
"2","Christopher Rush",136,0.737
"3","Anastasia Ovchinnikova",132,0.728
"4","John Stanko",129,0.749
"5","Chippy",112,0.709
"6","Aleksi Briclot",92,0.707
"7","Simon Dominic",89,0.722
"8","Vincent Proce",87,0.745
"9","Eric Deschamps",85,0.729
"10","Jung Park",84,0.76
"11","John Avon",84,0.665
"12","Kari Christensen",83,0.735
"13","Martina Fackova",76,0.724
"14","Titus Lunter",76,0.714
"15","Chris Rallis",73,0.724
"16","Mark Poole",73,0.712
"17","Tomasz Jedruszek",68,0.719
"18","Shelly Wan",67,0.75
"19","Ron Spears",67,0.727
"20","Anthony S. Waters",65,0.745
"21","Philip Straub",65,0.73
"22","Evan Shipard",60,0.736
"23","Lake Hurwitz",60,0.742
"24","Chase Stone",57,0.747
"25","Howard Lyon",57,0.75
"26","Alayna Danner",56,0.771
"27","Chris Rahn",48,0.75
"28","Raoul Vitale",47,0.757
"29","Terese Nielsen",45,0.747
"30","Izzy",45,0.736
"31","Bastien L. Deharme",43,0.736
"32","Adam Paquette",43,0.683
"33","Svetlin Velinov",42,0.795
"34","Filip Burburan",40,0.769
"35","Daarken",40,0.723
"36","Tom Wänerstrand",39,0.748
"37","Cyril Van Der Haegen",39,0.741
"38","Paul Scott Canavan",37,0.787
"39","Douglas Shuler",37,0.707
"40","Greg Staples",37,0.725
"41","Jason Chan",36,0.778
"42","Warren Mahy",36,0.636
"43","Pete Venters",35,0.741
"44","Todd Lockwood",34,0.682
"45","Cliff Childs",34,0.692
"46","Kev Walker",34,0.744
"47","Jesper Myrfors",33,0.69
"48","Mike Bierek",32,0.789
"49","Yeong-Hao Han",32,0.71
"50","Iain McCaig",32,0.713
"51","Jean-Sébastien Rossbach",31,0.734
"52","Dave Kendall",29,0.679
"53","Franz Vohwinkel",29,0.696
"54","Jason Rainville",28,0.69
"55","Jonas De Ro",27,0.736
"56","Vance Kovacs",27,0.723
"57","Sam Burley",26,0.74
"58","James Paick",25,0.667
"59","Dmitry Burmak",24,0.821
"60","Scott Murphy",24,0.655
"61","DiTerlizzi",23,0.729
"62","Pat Morrissey",21,0.769
"63","Seb McKinnon",21,0.758
"64","Raymond Swanland",21,0.709
"65","Zoltan Boros & Gabor Szikszai",21,0.677
"66","Lucas Graciano",20,0.759
"67","Justin Murray",20,0.696
"68","Mark Tedin",20,0.675
"69","Steven Belledin",19,0.75
"70","Ryan Pancoast",19,0.673
"71","Amy Weber",18,0.783
"72","Anson Maddocks",17,0.788
"73","Adam Rex",16,0.771
"74","Kieran Yanner",16,0.667
"75","Erica Yang",16,0.744
"76","Sidharth Chaturvedi",15,0.692
"77","Mark Zug",15,0.706
"78","Johannes Voss",14,0.659
"79","Dan Frazier",13,0.72
"80","Zezhou Chen",13,0.789
"81","Martina Pilcerova",13,0.688
"82","Jim Nelson",13,0.696
"83","Dan Scott",13,0.737
"84","Nicholas Elias",12,0.8
"85","Tomas Giorello",12,0.731
"86","David Martin",12,0.714
"87","Richard Whitters",12,0.714
"88","Steve Argyle",12,0.6
"89","Michael Sutfin",12,0.6
"90","Heonhwa Choe",12,0.6
"91","Zoltan Boros",12,0.6
"92","Cynthia Sheppard",11,0.722
"93","Antonio José Manzanedo",11,0.647
"94","Khang Le",11,0.655
"95","Wisnu Tan",11,0.692
"96","Fred Fields",11,0.667
"97","Jaime Jones",11,0.784
"98","Caio Monteiro",10,0.667
"99","Richard Wright",9,0.735
"100","Michael Komarck",9,0.739
"101","Victor Adame Minguez",8,0.692
"102","rk post",8,0.75
"103","Matt Stewart",8,0.667
"104","Heather Hudson",7,0.655
"105","Karl Kopinski",6,0.655
"106","Greg Hildebrandt",6,0.8
"107","Magali Villeneuve",6,0.731
"108","Wayne England",6,0.68
"109","Christopher Moeller",6,0.714
"110","Zack Stella",5,0.667
"111","Ben Thompson",4,0.889
"112","Grzegorz Rutkowski",4,0.8
"113","Ralph Horsley",4,0.8
"114","Lars Grant-West",4,0.8
"115","Jesper Ejsing",4,0.8
"116","Drew Tucker",4,0.8
"117","Ilse Gort",4,0.8
"118","Jason Felix",4,0.8
"119","Dimitar Marinski",4,0.8
"120","Jokubas Uogintas",4,0.8
"121","Anthony Palumbo",4,0.8
"122","Deruchenko Alexander",4,0.8
"123","Lie Setiawan",4,0.778
"124","D. Alexander Gregory",4,0.8
"125","Andrew Mar",4,0.6
"126","Nicholas Gregory",4,0.6
"127","Milivoj Ćeran",4,0.6
"128","Caroline Gariba",4,0.6
"129","John Matson",3,0.692
"130","Noah Bradley",3,0.7
"131","Don Hazeltine",3,0.778
"132","Joe Slucher",3,0.8
"133","Pauline Voss",3,0.6
"134","Sung Choi",2,0.667
"135","Volkan Baǵa",2,0.778
"136","Rebecca Guay",2,0.889
"137","Jeremy Jarvis",2,0.6
"138","Chris Ostrowski",2,0.6
"139","Iris Compiet",1,1
"140","Jason A. Engle",1,0.8
"141","Yohann Schepacz",1,0.8
"142","Charles Urbach",1,0.8
"143","Thomas M. Baxa",1,0.75
"144","Alex Horley-Orlandelli",1,0.6
"145","Ron Spencer",1,0.6
"146","Sarah Finnigan",1,0.6
"147","Nils Hamm",1,0.6
