"","CardNames","DeckCount","WinrateAverage"
"1","Archmage's Charm",1,100
"2","Abrade",1,100
"3","Dark Confidant",1,100
"4","Duress",1,100
"5","Gaea's Blessing",1,100
"6","Cathar Commando",3,84.6
"7","Lightning Helix",9,81
"8","Emrakul, the Promised End",10,80.4
"9","Lightning Bolt",2,80
"10","Castle Garenbrig",1,80
"11","Drannith Magistrate",1,80
"12","Gemstone Caverns",1,80
"13","Thalia, Guardian of Thraben",1,80
"14","Defense Grid",1,80
"15","On Thin Ice",1,80
"16","Silence",1,80
"17","Sword of Sinew and Steel",1,80
"18","Sword of War and Peace",1,80
"19","Echoing Truth",1,80
"20","Baleful Mastery",1,80
"21","Damnation",1,80
"22","Extirpate",1,80
"23","Search for Azcanta",1,80
"24","Abrupt Decay",1,80
"25","Prismari Command",1,80
"26","Thrun, the Last Troll",1,80
"27","Kozilek's Return",1,80
"28","Ingot Chewer",1,80
"29","Lightning Axe",1,80
"30","Flusterstorm",6,78.6
"31","Jace, the Mind Sculptor",3,78.6
"32","Force of Negation",5,78.3
"33","Prismatic Ending",5,78.3
"34","Torpor Orb",9,77.5
"35","Yorion, Sky Nomad",12,77.2
"36","Dovin's Veto",8,76.9
"37","Alpine Moon",23,76.4
"38","Spell Pierce",10,76.1
"39","Veil of Summer",18,75.6
"40","Tourach, Dread Cantor",7,75
"41","Sanctifier en-Vec",5,75
"42","Ensnaring Bridge",2,75
"43","Pyrite Spellbomb",1,75
"44","Unearth",1,75
"45","Dead // Gone",1,75
"46","Leyline of Sanctity",1,75
"47","Doom Blade",1,75
"48","Island",1,75
"49","Test of Talents",1,75
"50","Kaya's Guile",1,75
