"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Phoenix - Simic Lotus Strings,Bant Spirits - Simic Lotus Strings - Rakdos Midrange,Rakdos Midrange - Simic Lotus Strings,Rakdos Midrange - Simic Lotus Strings,Rakdos Midrange - Simic Lotus Strings
"Tiers 1.5",Azorius Control - Devotion Walkers - Mono White Humans,Devotion Walkers - Selesnya Angels - Gruul Stompy - Jund Sacrifice - Rakdos Sacrifice,Bant Spirits - Devotion Walkers - Phoenix - Azorius Control - Mono White Humans - Selesnya Angels,Bant Spirits - Devotion Walkers - Phoenix - Azorius Control - Selesnya Angels,Bant Spirits - Devotion Walkers - Phoenix - Azorius Control - Selesnya Angels
"Tiers 2",Selesnya Angels - Rakdos Sacrifice - Gruul Stompy - Bant Spirits - Dimir Control - Abzan Grease Fang - Jund Sacrifice - Mono Red Aggro,Azorius Control - Phoenix - Mono White Humans - Dimir Control - Mono Red Aggro,Rakdos Sacrifice - Gruul Stompy - Jund Sacrifice - Dimir Control - Abzan Grease Fang - Mono Red Aggro,Mono White Humans - Rakdos Sacrifice - Gruul Stompy - Jund Sacrifice - Dimir Control - Mono Red Aggro - Abzan Grease Fang,Mono White Humans - Rakdos Sacrifice - Gruul Stompy - Jund Sacrifice - Dimir Control - Mono Red Aggro - Abzan Grease Fang
"Tiers 2.5",Enigmatic Incarnation - Izzet Creativity,Abzan Grease Fang - Izzet Creativity - Enigmatic Incarnation,Enigmatic Incarnation - Izzet Creativity,Enigmatic Incarnation - Izzet Creativity,Enigmatic Incarnation - Izzet Creativity
