"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",90,68.2
"2","Redcap Melee",92,68
"3","Tolsimir, Friend to Wolves",8,67.9
"4","Rending Volley",84,67.2
"5","Go Blank",49,67.1
"6","Damping Sphere",59,67.1
"7","Aether Gust",59,66.6
"8","Noxious Grasp",41,66.5
"9","Anger of the Gods",34,66.4
"10","Grafdigger's Cage",32,66.3
"11","Alpine Moon",42,66.2
"12","Disdainful Stroke",44,66.2
"13","God-Pharaoh's Statue",25,65.7
"14","Tormod's Crypt",25,65.7
"15","Jegantha, the Wellspring",26,65.7
"16","Pestilent Cauldron",24,65.6
"17","Lava Coil",39,65.6
"18","Surrak Dragonclaw",5,65.5
"19","Negate",22,65.5
"20","Pithing Needle",28,65.5
"21","Skysovereign, Consul Flagship",29,65.5
"22","Chandra, Torch of Defiance",36,65.5
"23","Skyclave Apparition",34,65.4
"24","Dovin's Veto",31,65.1
"25","Spell Pierce",35,65.1
"26","Elite Spellbinder",41,65.1
"27","Deafening Silence",45,65
"28","Unlicensed Hearse",48,65
"29","Portable Hole",37,64.9
"30","Narset's Reversal",36,64.9
"31","Rest in Peace",43,64.9
"32","Roiling Vortex",36,64.7
"33","Fry",32,64.7
"34","Treasure Vault",11,64.3
"35","Duress",39,64.2
"36","Meteor Golem",19,64
"37","Thoughtseize",12,63.9
"38","Tablet of the Guilds",28,63.7
"39","Weathered Runestone",11,63.6
"40","Rampaging Ferocidon",36,63.6
"41","Kolaghan's Command",21,63.2
"42","Hullbreaker Horror",30,63.1
"43","Eidolon of Rhetoric",13,63
"44","Archon of Emeria",35,62.9
"45","Reidane, God of the Worthy",15,62.5
"46","Golos, Tireless Pilgrim",12,62.3
"47","Feed the Swarm",5,62.1
"48","Esika's Chariot",10,61.9
"49","Goblin Chainwhirler",15,61.8
"50","Yorion, Sky Nomad",21,61.5
