"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1187,0.717
"2","Magali Villeneuve",622,0.71
"3","Svetlin Velinov",584,0.712
"4","Johannes Voss",561,0.712
"5","Douglas Shuler",540,0.708
"6","Jonas De Ro",492,0.704
"7","Victor Adame Minguez",476,0.708
"8","Wesley Burt",474,0.719
"9","Steve Argyle",474,0.711
"10","Adam Paquette",473,0.716
"11","Eric Deschamps",469,0.706
"12","Anson Maddocks",468,0.72
"13","Chris Rallis",437,0.718
"14","Kieran Yanner",361,0.718
"15","Titus Lunter",355,0.719
"16","Christopher Rush",347,0.726
"17","Ekaterina Burmak",345,0.714
"18","Tomasz Jedruszek",338,0.717
"19","Lucas Graciano",338,0.71
"20","Piotr Dura",283,0.703
"21","Joseph Meehan",282,0.71
"22","Karl Kopinski",280,0.737
"23","Anastasia Ovchinnikova",274,0.722
"24","Zezhou Chen",263,0.706
"25","Winona Nelson",250,0.717
"26","Ryan Pancoast",244,0.711
"27","Daarken",235,0.718
"28","John Howe",234,0.712
"29","Aleksi Briclot",234,0.726
"30","Cristi Balanescu",213,0.719
"31","Slawomir Maniak",208,0.706
"32","Jung Park",195,0.728
"33","Igor Kieryluk",195,0.712
"34","John Stanko",191,0.699
"35","Alayna Danner",181,0.711
"36","Raoul Vitale",179,0.716
"37","Andreas Rocha",173,0.706
"38","Mark Poole",166,0.707
"39","Yeong-Hao Han",166,0.7
"40","Ravenna Tran",161,0.706
"41","Dmitry Burmak",160,0.704
"42","Dan Frazier",159,0.711
"43","Dan Scott",154,0.716
"44","Cynthia Sheppard",152,0.701
"45","Franz Vohwinkel",151,0.703
"46","Florian de Gesincourt",149,0.703
"47","Viktor Titov",149,0.706
"48","Daniel Ljunggren",149,0.715
"49","Wayne Reynolds",148,0.73
"50","Cyril Van Der Haegen",140,0.71
"51","John Avon",137,0.708
"52","Sam Burley",136,0.694
"53","Jesper Myrfors",136,0.7
"54","Izzy",135,0.711
"55","Mike Bierek",131,0.699
"56","Lucas Staniec",123,0.71
"57","Wylie Beckert",123,0.723
"58","Vance Kovacs",122,0.714
"59","Noah Bradley",121,0.727
"60","Jonathan Kuo",120,0.697
"61","Seb McKinnon",115,0.715
"62","Donato Giancola",112,0.712
"63","Jason Rainville",111,0.725
"64","Chase Stone",110,0.726
"65","Jesper Ejsing",109,0.716
"66","Sarah Finnigan",108,0.715
"67","Wisnu Tan",106,0.729
