"","CardNames","DeckCount","WinrateAverage"
"1","Redcap Melee",92,71.8
"2","Mystical Dispute",90,71.9
"3","Rending Volley",84,71.2
"4","Damping Sphere",59,71.9
"5","Aether Gust",59,71.3
"6","Go Blank",49,72.3
"7","Unlicensed Hearse",48,70.2
"8","Deafening Silence",45,70.3
"9","Disdainful Stroke",44,71.6
"10","Rest in Peace",43,70.5
"11","Alpine Moon",42,71.9
"12","Elite Spellbinder",41,70.8
"13","Noxious Grasp",41,72.3
"14","Lava Coil",39,71.7
"15","Duress",39,70.2
"16","Portable Hole",37,71.1
"17","Narset's Reversal",36,71
"18","Chandra, Torch of Defiance",36,71.8
"19","Rampaging Ferocidon",36,70
"20","Roiling Vortex",36,71.1
"21","Archon of Emeria",35,69.1
"22","Spell Pierce",35,71.2
"23","Skyclave Apparition",34,71.6
"24","Anger of the Gods",34,72.5
"25","Grafdigger's Cage",32,72.8
"26","Fry",32,71.1
"27","Dovin's Veto",31,71.6
"28","Hullbreaker Horror",30,70
"29","Skysovereign, Consul Flagship",29,72.3
"30","Pithing Needle",28,72.5
"31","Tablet of the Guilds",28,70.7
"32","Jegantha, the Wellspring",26,73
"33","God-Pharaoh's Statue",25,73.1
"34","Tormod's Crypt",25,73.1
"35","Pestilent Cauldron",24,73.1
"36","Negate",22,73.2
"37","Yorion, Sky Nomad",21,69.7
"38","Kolaghan's Command",21,71.4
"39","Settle the Wreckage",20,69.1
"40","Meteor Golem",19,72.3
"41","Sunset Revelry",18,68.3
"42","Ray of Enfeeblement",16,70.4
"43","Goblin Chainwhirler",15,71.6
"44","Reidane, God of the Worthy",15,72.3
"45","Kalitas, Traitor of Ghet",14,70.1
"46","Eidolon of Rhetoric",13,73.6
"47","Jace, Wielder of Mysteries",13,71.4
"48","Thalia, Guardian of Thraben",12,70.5
"49","Golos, Tireless Pilgrim",12,73.7
"50","Darksteel Citadel",12,69.5
