"","CardNames","DeckCount","WinrateAverage"
"1","Island",162,73.3
"2","Forest",141,73
"3","Misty Rainforest",132,73.6
"4","Scalding Tarn",127,74.3
"5","Steam Vents",127,74.1
"6","Lightning Bolt",120,72.8
"7","Swamp",112,72.7
"8","Mountain",100,71.8
"9","Breeding Pool",99,73.3
"10","Urza's Saga",97,74.2
"11","Mishra's Bauble",93,73.6
"12","Flooded Strand",92,74.7
"13","Wooded Foothills",88,72.2
"14","Plains",78,71.7
"15","Spirebluff Canal",76,74.6
"16","Force of Negation",74,74.9
"17","Hallowed Fountain",73,74.6
"18","Polluted Delta",73,72.5
"19","Bloodstained Mire",69,72.9
"20","Verdant Catacombs",67,71.4
"21","Stomping Ground",66,72.1
"22","Windswept Heath",66,71.3
"23","Ragavan, Nimble Pilferer",66,73.4
"24","Counterspell",64,75
"25","Cavern of Souls",63,74
"26","Teferi, Time Raveler",57,74.5
"27","Watery Grave",57,72.6
"28","Fatal Push",56,72.8
"29","Dragon's Rage Channeler",56,74.4
"30","Snapcaster Mage",50,75
"31","Thoughtseize",50,70.2
"32","Temple Garden",50,72.7
"33","Street Wraith",48,73.3
"34","Arid Mesa",48,72
"35","Expressive Iteration",48,75.2
"36","Overgrown Tomb",47,71.4
"37","Fiery Islet",46,74
"38","Expedition Map",45,74.2
"39","Inquisition of Kozilek",45,70.6
"40","Raugrin Triome",45,74.9
"41","Shardless Agent",44,72
"42","Blood Crypt",44,71.8
"43","Sacred Foundry",44,70.7
"44","Prismatic Ending",43,75.4
"45","Dryad of the Ilysian Grove",41,74.3
"46","Explore",41,74.3
"47","Valakut, the Molten Pinnacle",41,74.3
"48","Yavimaya, Cradle of Growth",39,73.7
"49","Serum Visions",39,74.2
"50","Brazen Borrower",38,72.7
