"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2024,0.729
"2","Christopher Rush",974,0.73
"3","Mark Poole",711,0.738
"4","Adam Paquette",660,0.736
"5","John Avon",648,0.734
"6","Eric Deschamps",592,0.727
"7","Chippy",556,0.74
"8","Ryan Pancoast",480,0.725
"9","Aleksi Briclot",466,0.723
"10","Titus Lunter",403,0.735
"11","Tomasz Jedruszek",400,0.729
"12","Anastasia Ovchinnikova",369,0.746
"13","Philip Straub",346,0.745
"14","Mark Zug",326,0.712
"15","Terese Nielsen",323,0.737
"16","Shelly Wan",322,0.735
"17","Ron Spears",320,0.73
"18","Vance Kovacs",308,0.727
"19","Jason Rainville",294,0.729
"20","Cliff Childs",293,0.744
"21","Cyril Van Der Haegen",292,0.724
"22","Paul Scott Canavan",289,0.746
"23","Simon Dominic",280,0.74
"24","Steve Argyle",275,0.724
"25","Izzy",269,0.722
"26","Kev Walker",257,0.713
"27","Franz Vohwinkel",254,0.717
"28","Douglas Shuler",254,0.713
"29","John Stanko",253,0.75
"30","Jason Chan",246,0.728
"31","Jonas De Ro",231,0.741
"32","Warren Mahy",230,0.731
"33","Svetlin Velinov",229,0.737
"34","Anthony S. Waters",225,0.716
"35","Todd Lockwood",224,0.739
"36","Martina Fackova",223,0.744
"37","Seb McKinnon",218,0.722
"38","Chris Rallis",214,0.745
"39","Pete Venters",209,0.737
"40","Raymond Swanland",206,0.721
"41","Ekaterina Burmak",203,0.718
"42","Dave Kendall",198,0.72
"43","Vincent Proce",197,0.734
"44","Yeong-Hao Han",195,0.737
"45","Daarken",195,0.719
"46","Lake Hurwitz",187,0.711
"47","Chase Stone",184,0.723
"48","Randy Vargas",179,0.738
"49","Alayna Danner",176,0.734
"50","Sam Burley",176,0.724
"51","Jesper Myrfors",173,0.717
"52","Volkan Baǵa",172,0.735
"53","Christine Choi",171,0.719
"54","Greg Staples",167,0.718
"55","Darrell Riche",166,0.75
"56","Dan Frazier",162,0.727
"57","Scott Murphy",162,0.743
"58","Martina Pilcerova",152,0.736
"59","Richard Whitters",148,0.732
"60","Mark Tedin",147,0.714
"61","Heather Hudson",146,0.733
"62","Adam Rex",145,0.73
"63","Mike Bierek",144,0.741
"64","Tom Wänerstrand",144,0.719
"65","Christopher Moeller",143,0.725
"66","Greg Hildebrandt",142,0.727
"67","Howard Lyon",142,0.738
"68","James Paick",137,0.731
"69","Ben Thompson",136,0.732
"70","Johann Bodin",136,0.709
"71","Jeff Miracola",135,0.724
"72","Wayne England",133,0.744
"73","Jung Park",131,0.741
"74","Jason Felix",130,0.766
"75","Lucas Graciano",129,0.718
"76","Cynthia Sheppard",129,0.723
"77","Winona Nelson",126,0.724
"78","Sidharth Chaturvedi",126,0.705
"79","Kieran Yanner",122,0.756
"80","Steven Belledin",122,0.741
"81","Dimitar Marinski",121,0.738
"82","Kari Christensen",121,0.744
"83","Richard Wright",121,0.739
"84","Dan Scott",121,0.714
"85","Joe Slucher",120,0.734
"86","Johannes Voss",116,0.71
"87","Charles Urbach",114,0.727
"88","Noah Bradley",114,0.712
"89","Michael Komarck",114,0.707
"90","David Martin",113,0.738
"91","Daniel Ljunggren",113,0.739
"92","Anson Maddocks",112,0.736
"93","Livia Prima",107,0.729
"94","Matt Stewart",107,0.718
"95","rk post",105,0.695
"96","Chris Rahn",100,0.723
"97","Nicholas Gregory",98,0.714
"98","Michael Sutfin",93,0.673
"99","Wisnu Tan",92,0.72
"100","Craig J Spearing",85,0.722
"101","Donato Giancola",85,0.703
"102","Lius Lasahido",85,0.736
"103","Igor Kieryluk",84,0.699
"104","Jean-Sébastien Rossbach",84,0.742
"105","Nils Hamm",82,0.716
"106","Jesper Ejsing",80,0.748
"107","Uriah Voth",80,0.721
"108","Mark Winters",80,0.735
"109","Victor Adame Minguez",80,0.7
"110","Raoul Vitale",80,0.717
"111","Gabor Szikszai",79,0.732
"112","Slawomir Maniak",79,0.736
"113","Dmitry Burmak",78,0.741
"114","Michael C. Hayes",77,0.747
"115","Caroline Gariba",75,0.748
"116","Khang Le",73,0.747
"117","Pat Morrissey",73,0.707
"118","Evan Shipard",70,0.744
"119","Lars Grant-West",70,0.713
"120","Grzegorz Rutkowski",68,0.727
"121","Campbell White",66,0.69
"122","John Howe",65,0.742
"123","Bastien L. Deharme",63,0.74
"124","John Matson",63,0.705
"125","David Rapoza",62,0.768
"126","Jana Schirmer & Johannes Voss",61,0.713
"127","Iris Compiet",60,0.748
"128","Lie Setiawan",60,0.735
"129","Richard Kane Ferguson",60,0.675
"130","Zoltan Boros & Gabor Szikszai",57,0.731
"131","Alexander Forssberg",57,0.759
"132","Filip Burburan",53,0.706
"133","Amy Weber",52,0.737
"134","Mathias Kollros",50,0.723
"135","Jim Nelson",49,0.717
"136","Rebecca Guay",49,0.706
"137","Karl Kopinski",48,0.746
"138","Lindsey Look",48,0.722
"139","Willian Murai",48,0.688
"140","Magali Villeneuve",48,0.733
"141","Sarah Finnigan",43,0.738
"142","Milivoj Ćeran",43,0.747
"143","Zoltan Boros",43,0.704
"144","Tommy Arnold",42,0.711
"145","Brian Snõddy",42,0.712
"146","Scott M. Fischer",41,0.723
"147","Justin Murray",40,0.729
"148","Drew Tucker",39,0.756
"149","Ryan Yee",36,0.714
"150","Yongjae Choi",35,0.698
"151","Fred Fields",35,0.736
"152","Tomas Giorello",35,0.717
"153","Heonhwa Choe",35,0.667
"154","Kimonas Theodossiou",33,0.702
"155","Zack Stella",31,0.751
"156","G-host Lee",31,0.745
"157","Deruchenko Alexander",31,0.727
"158","Brandon Kitkouski",30,0.776
"159","Dominick Domingo",30,0.721
"160","David Palumbo",30,0.732
"161","Tim Hildebrandt",29,0.723
"162","Mark A. Nelson",28,0.745
"163","Brom",28,0.683
"164","Chris Ostrowski",27,0.739
"165","Jaime Jones",27,0.712
"166","Cristi Balanescu",27,0.73
"167","Luca Zontini",26,0.745
"168","Thomas M. Baxa",26,0.686
"169","James Ryman",26,0.701
"170","Wayne Reynolds",25,0.709
"171","Mitsuaki Sagiri",25,0.633
"172","Matt Cavotta",24,0.717
"173","Erica Yang",24,0.721
"174","Jeremy Enecio",23,0.727
"175","Randy Gallegos",23,0.688
"176","Carl Critchlow",20,0.786
"177","Andreas Rocha",20,0.786
"178","Bayard Wu",20,0.793
"179","Alex Horley-Orlandelli",20,0.704
"180","Mark Brill",19,0.764
"181","Ron Spencer",19,0.681
"182","Tyler Jacobson",18,0.725
"183","Austin Hsu",18,0.757
"184","Tony Szczudlo",18,0.674
"185","Eric Fortune",17,0.707
"186","Chris Seaman",17,0.771
"187","Melissa A. Benson",17,0.741
"188","Jama Jurabaev",16,0.713
"189","Chuck Lukacs",16,0.731
"190","Don Hazeltine",15,0.7
"191","Hugh Jamieson",15,0.737
"192","E. M. Gist",14,0.654
"193","Dany Orizio",14,0.633
"194","Bryon Wackwitz",13,0.731
"195","Jeremy Jarvis",13,0.679
"196","Marc Simonetti",13,0.769
"197","Peter Mohrbacher",12,0.667
"198","Evyn Fong",12,0.667
"199","Robbie Trevino",12,0.667
"200","Bud Cook",12,0.737
"201","Phil Foglio",11,0.703
"202","Jokubas Uogintas",11,0.75
"203","Piotr Dura",11,0.71
"204","Jenn Ravenna Tran",11,0.632
"205","Michael Bruinsma",10,0.742
"206","Johan Grenier",10,0.75
"207","Marta Nael",10,0.727
"208","Tyler Walpole",10,0.737
"209","Andrey Kuzinskiy",10,0.732
"210","Joseph Meehan",9,0.714
"211","Steve Prescott",9,0.741
"212","Omar Rayyan",8,0.786
"213","Florian de Gesincourt",8,0.833
"214","Anthony Francisco",8,0.649
"215","John Donahue",8,0.636
"216","Jim Murray",8,0.746
"217","Caio Monteiro",8,0.667
"218","DiTerlizzi",8,0.765
"219","Anna Podedworna",8,0.769
"220","Andrew Mar",7,0.667
"221","Sam Wood",7,0.692
"222","Aaron Miller",6,0.78
"223","Forrest Imel",6,0.714
"224","Pauline Voss",6,0.643
"225","Anthony Palumbo",6,0.6
"226","Min Yum",6,0.714
"227","Greg Opalinski",6,0.688
"228","Edward P. Beard, Jr.",6,0.652
"229","Wesley Burt",6,0.667
"230","Anna Steinbauer",5,0.727
"231","Jason A. Engle",5,0.667
"232","Eytan Zana",4,0.667
"233","David Hudnut",4,0.667
"234","Clint Cearley",4,0.75
"235","Jana Schirmer",4,0.714
"236","Manuel Castañón",4,0.75
"237","Allen Williams",4,0.75
"238","Scott Chou",4,0.75
"239","Dave Allsop",4,0.75
