"","CardNames","DeckCount","Winrate95Min"
"1","Scalding Tarn",127,71.2
"2","Flooded Strand",92,71
"3","Steam Vents",127,71
"4","Force of Negation",74,70.8
"5","Spirebluff Canal",76,70.7
"6","Urza's Saga",97,70.7
"7","Misty Rainforest",132,70.6
"8","Island",162,70.6
"9","Counterspell",64,70.5
"10","Hallowed Fountain",73,70.3
"11","Mishra's Bauble",93,70
"12","Forest",141,70
"13","Expressive Iteration",48,69.9
"14","Snapcaster Mage",50,69.9
"15","Prismatic Ending",43,69.8
"16","Teferi, Time Raveler",57,69.7
"17","Dragon's Rage Channeler",56,69.7
"18","Breeding Pool",99,69.7
"19","Lightning Bolt",120,69.6
"20","Oboro, Palace in the Clouds",12,69.5
"21","Cavern of Souls",63,69.5
"22","Raugrin Triome",45,69.4
"23","Swamp",112,69.4
"24","Archmage's Charm",32,69.1
"25","Ragavan, Nimble Pilferer",66,69.1
"26","Field of Ruin",25,69
"27","Jace, the Mind Sculptor",29,68.9
"28","Unholy Heat",37,68.9
"29","Expedition Map",45,68.8
"30","Tolaria West",37,68.7
"31","Primeval Titan",36,68.6
"32","Summoner's Pact",36,68.6
"33","Amulet of Vigor",36,68.6
"34","Castle Garenbrig",36,68.6
"35","Gruul Turf",36,68.6
"36","Simic Growth Chamber",36,68.6
"37","Vesuva",36,68.6
"38","Cryptic Command",38,68.6
"39","Dryad of the Ilysian Grove",41,68.5
"40","Explore",41,68.5
"41","Valakut, the Molten Pinnacle",41,68.5
"42","Serum Visions",39,68.5
"43","Fiery Islet",46,68.5
"44","Bloodstained Mire",69,68.5
"45","Polluted Delta",73,68.4
"46","Stoneforge Mystic",34,68.2
"47","Street Wraith",48,68.2
"48","Wooded Foothills",88,68.2
"49","Mountain",100,68.2
"50","Crypt Incursion",9,68
