"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",99,74.1
"2","Aether Gust",93,73.9
"3","Mystical Dispute",86,72
"4","Pithing Needle",84,74.4
"5","Veil of Summer",75,71.9
"6","Force of Vigor",73,74.1
"7","Tormod's Crypt",69,74.4
"8","Lurrus of the Dream-Den",67,73.7
"9","Soul-Guide Lantern",67,75.1
"10","Dismember",59,73.7
"11","Thoughtseize",56,72.7
"12","Foundation Breaker",55,74.2
"13","Endurance",48,74.4
"14","Relic of Progenitus",46,74.2
"15","Path to Exile",44,72.3
"16","Fatal Push",43,72.8
"17","Abrade",39,75.5
"18","Rest in Peace",38,72.3
"19","Ghost Quarter",37,74.7
"20","Chalice of the Void",36,69.3
"21","Leyline of Sanctity",35,71.6
"22","Spell Pierce",35,74.2
"23","Leyline of the Void",34,72.8
"24","Ashiok, Dream Render",34,71.9
"25","Bojuka Bog",31,74.3
"26","Tireless Tracker",31,74.8
"27","Kozilek, Butcher of Truth",29,71.4
"28","Force of Negation",29,74.4
"29","Sanctifier en-Vec",28,73.3
"30","Damping Sphere",28,71.1
"31","Void Mirror",28,70.8
"32","Alpine Moon",28,71.1
"33","Grafdigger's Cage",27,74.1
"34","Blood Moon",27,73.4
"35","Stony Silence",27,74.1
"36","Shattering Spree",26,72.2
"37","Hurkyl's Recall",26,76
"38","Kozilek's Return",25,74.7
"39","Plague Engineer",25,69.3
"40","Teferi, Time Raveler",24,75.8
"41","Collective Brutality",24,71.2
"42","Kor Firewalker",23,71.3
"43","Arboreal Grazer",23,75.7
"44","Wear // Tear",21,72.7
"45","Liquimetal Coating",21,72.5
"46","Collector Ouphe",21,69.7
"47","Nihil Spellbomb",20,71.7
"48","Timely Reinforcements",20,74.1
"49","Unholy Heat",20,74.3
"50","Kaya's Guile",19,71.1
