"","CardNames","DeckCount","Winrate95Min"
"1","Soul-Guide Lantern",67,70.8
"2","Pithing Needle",84,70.6
"3","Engineered Explosives",99,70.6
"4","Tormod's Crypt",69,70.3
"5","Aether Gust",93,70.3
"6","Abrade",39,70
"7","Force of Vigor",73,69.9
"8","Lurrus of the Dream-Den",67,69.4
"9","Foundation Breaker",55,69.3
"10","Endurance",48,69.1
"11","Hurkyl's Recall",26,69
"12","Dismember",59,69
"13","Relic of Progenitus",46,68.9
"14","Subtlety",18,68.7
"15","Ghost Quarter",37,68.6
"16","Teferi, Time Raveler",24,68.4
"17","Tireless Tracker",31,68.2
"18","Spell Pierce",35,68.1
"19","Thoughtseize",56,68.1
"20","Mystical Dispute",86,68
"21","Damnation",12,67.9
"22","Arboreal Grazer",23,67.9
"23","Veil of Summer",75,67.8
"24","Bojuka Bog",31,67.7
"25","Fatal Push",43,67.5
"26","Kozilek's Return",25,67.3
"27","Force of Negation",29,67.3
"28","Grafdigger's Cage",27,67.1
"29","Drannith Magistrate",7,67
"30","Stony Silence",27,66.9
"31","Path to Exile",44,66.9
"32","Blood Moon",27,66.5
"33","Prismatic Ending",19,66.4
"34","Sanctifier en-Vec",28,66.4
"35","Rest in Peace",38,66.4
"36","Leyline of the Void",34,66.2
"37","Unholy Heat",20,66.1
"38","Ashiok, Dream Render",34,65.8
"39","Dispel",17,65.4
"40","Leyline of Sanctity",35,65.3
"41","Shattering Spree",26,65.1
"42","Ensnaring Bridge",19,65
"43","Dovin's Veto",15,64.8
"44","Timely Reinforcements",20,64.8
"45","Go for the Throat",9,64.7
"46","Wear // Tear",21,64.7
"47","Kozilek, Butcher of Truth",29,64.7
"48","Doom Blade",6,64.5
"49","Wurmcoil Engine",12,64.4
"50","Alpine Moon",28,64.4
