"","Artist","NoCopies","Winrate"
"1","Christopher Rush",813,0.631
"2","Rob Alexander",768,0.661
"3","Mark Poole",732,0.647
"4","Steven Belledin",480,0.667
"5","Kaja Foglio",471,0.665
"6","Douglas Shuler",458,0.646
"7","John Avon",436,0.662
"8","Greg Staples",436,0.653
"9","Richard Thomas",408,0.652
"10","Marc Simonetti",383,0.653
"11","Anson Maddocks",350,0.633
"12","Raoul Vitale",340,0.658
"13","Svetlin Velinov",326,0.644
"14","Dan Scott",324,0.653
"15","Jonas De Ro",300,0.645
"16","Irina Nordsol",290,0.664
"17","Jesper Myrfors",288,0.663
"18","Alex Horley-Orlandelli",273,0.663
"19","Craig J Spearing",243,0.653
"20","Rebecca Guay",231,0.64
"21","Bastien L. Deharme",227,0.665
"22","Evyn Fong",226,0.652
"23","Matt Stewart",220,0.667
"24","Dan Frazier",218,0.648
"25","Anthony S. Waters",208,0.665
"26","Gabor Szikszai",205,0.65
"27","Terese Nielsen",191,0.649
"28","Dave Allsop",186,0.653
"29","Vance Kovacs",182,0.652
"30","Ben Thompson",180,0.627
"31","Yeong-Hao Han",177,0.68
"32","Ilse Gort",173,0.595
"33","Lawrence Snelly",172,0.657
"34","Greg Hildebrandt",171,0.682
"35","Jean-Sébastien Rossbach",165,0.638
"36","David Gaillet",162,0.616
"37","Colin Boyer",161,0.635
"38","Filip Burburan",157,0.674
"39","Thomas M. Baxa",156,0.678
"40","Mathias Kollros",152,0.667
"41","Randy Gallegos",150,0.638
"42","YW Tang",147,0.639
"43","Slawomir Maniak",144,0.617
"44","Franz Vohwinkel",142,0.644
"45","Mark Tedin",136,0.634
"46","Magali Villeneuve",135,0.65
"47","Anastasia Ovchinnikova",133,0.624
"48","Justine Cruz",131,0.667
"49","Eytan Zana",130,0.687
"50","Mike Ploog",124,0.626
"51","Kev Walker",124,0.63
"52","Tom Wänerstrand",114,0.629
"53","Pete Venters",110,0.629
"54","Ron Spencer",109,0.636
"55","Daarken",107,0.618
"56","Eric Fortune",104,0.668
"57","Joseph Meehan",101,0.671
"58","Martina Fackova",100,0.622
"59","Allen Williams",99,0.658
"60","Ron Spears",97,0.619
"61","Ben Wootten",93,0.643
"62","Dave Kendall",91,0.675
"63","Mike Raabe",89,0.689
"64","Johannes Voss",83,0.632
"65","Daren Bader",80,0.673
"66","Lindsey Look",78,0.64
"67","Randy Vargas",76,0.604
"68","Winona Nelson",73,0.673
"69","Greg Hildebrandt & Tim Hildebrandt",72,0.607
"70","Don Hazeltine",71,0.711
"71","Tia Masic",71,0.654
"72","Christopher Moeller",71,0.631
"73","Goran Josic",70,0.655
"74","Sidharth Chaturvedi",69,0.584
"75","Brian Despain",67,0.685
"76","Daniel Gelon",66,0.7
"77","James Paick",64,0.662
"78","Eric Peterson",62,0.659
