"","CardNames","DeckCount","WinrateAverage"
"1","Great Furnace",103,65.9
"2","Galvanic Blast",96,65.3
"3","Ichor Wellspring",92,67.4
"4","Ash Barrens",92,63.2
"5","Gurmag Angler",87,63.9
"6","Swamp",87,64.8
"7","Mountain",84,65.6
"8","Makeshift Munitions",83,67.6
"9","Lightning Bolt",82,63.8
"10","Drossforge Bridge",81,66.3
"11","Deadly Dispute",80,66.4
"12","Vault of Whispers",80,66.5
"13","Preordain",72,64.5
"14","Plains",66,65.4
"15","Chromatic Star",65,67.4
"16","Experimental Synthesizer",64,68
"17","Island",58,66.7
"18","Counterspell",54,63.2
"19","Faithless Looting",49,66.5
"20","Reckoner's Bargain",48,66.7
"21","Blood Fountain",48,66.7
"22","Myr Enforcer",47,67
"23","Silverbluff Bridge",46,67.3
"24","Faerie Seer",46,63.5
"25","Ninja of the Deep Hours",46,63.5
"26","Spellstutter Sprite",46,63.5
"27","Mistvault Bridge",45,67.5
"28","Seat of the Synod",45,67.6
"29","Frogmite",44,67.3
"30","Thoughtcast",44,67.5
"31","Thraben Inspector",44,65.9
"32","Krark-Clan Shaman",41,67.8
"33","Brainstorm",41,61.2
"34","Myr Retriever",37,67.5
"35","Kor Skyfisher",37,66.3
"36","Augur of Bolas",36,61.6
"37","Boros Garrison",36,66
"38","Evolving Wilds",35,63.9
"39","Snow-Covered Island",35,63.8
"40","Seeker of the Way",35,65.9
"41","Nihil Spellbomb",34,66.5
"42","Cast Down",34,62.1
"43","Glint Hawk",34,66.9
"44","Wind-Scarred Crag",34,68.5
"45","Rakdos Carnarium",33,65.8
"46","Snuff Out",32,62.6
"47","Journey to Nowhere",31,66.5
"48","Ancient Den",31,66.5
"49","Forest",31,61
"50","Thorn of the Black Rose",30,62.4
