"","CardNames","DeckCount","Winrate95Min"
"1","Ichor Wellspring",92,63.7
"2","Makeshift Munitions",83,63.6
"3","Experimental Synthesizer",64,63.5
"4","Chromatic Star",65,62.9
"5","Wind-Scarred Crag",34,62.4
"6","Vault of Whispers",80,62.4
"7","Deadly Dispute",80,62.4
"8","Great Furnace",103,62.4
"9","Drossforge Bridge",81,62.3
"10","Seat of the Synod",45,62.2
"11","Unearth",16,62.1
"12","Krark-Clan Shaman",41,62.1
"13","Mistvault Bridge",45,62.1
"14","Thoughtcast",44,62.1
"15","Snap",27,61.9
"16","Silverbluff Bridge",46,61.9
"17","Island",58,61.9
"18","Flamewave Invoker",15,61.8
"19","Goblin Matron",15,61.8
"20","Putrid Goblin",15,61.8
"21","Skirk Prospector",15,61.8
"22","First Day of Class",15,61.8
"23","Shred Memory",15,61.8
"24","Duress",16,61.8
"25","Frogmite",44,61.8
"26","Myr Enforcer",47,61.7
"27","Myr Retriever",37,61.6
"28","Mountain",84,61.6
"29","Galvanic Blast",96,61.6
"30","Reckoner's Bargain",48,61.4
"31","Blood Fountain",48,61.4
"32","Ghostly Flicker",19,61.2
"33","Faithless Looting",49,61.2
"34","Spire Golem",7,61.1
"35","Forgotten Cave",22,61
"36","Plains",66,60.9
"37","Prohibit",20,60.8
"38","Swamp",87,60.8
"39","Masked Vandal",13,60.6
"40","Glint Hawk",34,60.6
"41","Ephemerate",23,60.4
"42","Thraben Inspector",44,60.4
"43","Mulldrifter",27,60.2
"44","Nihil Spellbomb",34,60.2
"45","Kor Skyfisher",37,60.2
"46","Preordain",72,60.1
"47","Trinket Mage",22,59.9
"48","Journey to Nowhere",31,59.9
"49","Boros Garrison",36,59.9
"50","Gurmag Angler",87,59.9
