"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity - Boros Monarch - Dimir Faeries,Mono   Blue - Rakdos Goblins,Rakdos Goblins - Affinity - Mono   Blue - Boros Monarch,Affinity - Boros Monarch - Rakdos Goblins,Affinity - Boros Monarch - Rakdos Goblins
"Tiers 1.5",Rakdos Goblins - Unknown - Azorius Familiars - Izzet Faeries,Esper Familiars - Boros Bully / Flashback - Azorius Familiars - Cycle   Storm - Affinity - Boros Monarch - Mono Red Kiln   Fiend,Azorius Familiars - Boros Bully / Flashback - Unknown - Dimir Faeries,Mono   Blue - Azorius Familiars - Dimir Faeries - Unknown - Boros Bully / Flashback,Mono   Blue - Azorius Familiars - Dimir Faeries - Unknown - Boros Bully / Flashback
"Tiers 2",Black   Burn - Bogles - Boros Bully / Flashback - Mono   Blue - Cycle   Storm,Conflict(Black   Burn,Burn) - Unknown - Dimir Faeries,Cycle   Storm - Esper Familiars - Izzet Faeries,Cycle   Storm - Esper Familiars - Izzet Faeries - Mono Red Kiln   Fiend,Cycle   Storm - Esper Familiars - Izzet Faeries - Mono Red Kiln   Fiend
"Tiers 2.5",Esper Familiars - Mono Red Kiln   Fiend - Conflict(Black   Burn,Burn),Izzet Faeries - Bogles - Black   Burn,Mono Red Kiln   Fiend - Bogles - Black   Burn - Conflict(Black   Burn,Burn),Conflict(Black   Burn,Burn) - Bogles - Black   Burn,Conflict(Black   Burn,Burn) - Bogles - Black   Burn
