"","CardNames","DeckCount","Winrate95Min"
"1","Bonesplitter",1,69.2
"2","Krark-Clan Shaman",64,63.3
"3","Gorilla Shaman",111,63.3
"4","Pyroblast",85,63.1
"5","Nameless Inversion",13,62.5
"6","Introduction to Prophecy",15,61.8
"7","Dust to Dust",73,61.8
"8","Bind the Monster",2,61.7
"9","Revoke Existence",30,61.7
"10","Stormbound Geist",10,61.4
"11","Abrade",12,61
"12","Cast Down",11,61
"13","Devour Flesh",17,61
"14","Cuombajj Witches",15,60.8
"15","Red Elemental Blast",73,60.7
"16","Light of Hope",19,60.6
"17","Blue Elemental Blast",63,60.4
"18","Negate",18,60.3
"19","Hydroblast",55,60
"20","Duress",68,60
"21","Leave No Trace",19,59.9
"22","Relic of Progenitus",84,59.8
"23","Electrickery",61,59.6
"24","Fiery Cannonade",52,59.3
"25","Spell Pierce",24,59.1
"26","Dispel",41,58.2
"27","Nihil Spellbomb",51,58
"28","Weather the Storm",32,57.8
"29","Chainer's Edict",67,57.8
"30","Gut Shot",36,57.7
"31","Annul",30,57.4
"32","Flaring Pain",9,56.4
"33","Echoing Truth",13,56.2
"34","Last Breath",12,55.5
"35","Stonehorn Dignitary",11,55.4
"36","Dawnbringer Cleric",22,55.4
"37","Suffocating Fumes",32,55.4
"38","Unexpected Fangs",26,55.1
"39","Shenanigans",21,54.7
"40","Faerie Macabre",5,53.7
"41","Okiba-Gang Shinobi",8,53.7
"42","Curfew",19,53.5
"43","Lone Missionary",16,53.4
"44","Stream of Thought",7,53.3
"45","Prismatic Strands",14,53
"46","Smash to Smithereens",21,52.6
"47","Gnaw to the Bone",6,52
"48","Thorn of the Black Rose",17,51.7
"49","Mountain",8,51.4
"50","Tormod's Crypt",5,51.3
