"","CardNames","DeckCount","WinrateAverage"
"1","Underworld Rage-Hound",4,77.4
"2","Lightning Bolt",6,75.6
"3","Lose Focus",2,75
"4","Evincar's Justice",1,75
"5","Essence Warden",1,75
"6","Soul of Migration",1,75
"7","Exclude",2,73.3
"8","Recoil",2,73.3
"9","Light of Hope",7,72.5
"10","Crimson Fleet Commodore",5,72.2
"11","Searing Blaze",11,72.1
"12","Brute Force",6,72.1
"13","Molten Rain",12,71.7
"14","Freewind Falcon",8,71.4
"15","Envelop",2,71.4
"16","Nature's Chant",2,71.4
"17","Circle of Protection: Red",2,71.4
"18","Dissenter's Deliverance",1,71.4
"19","Gilded Light",1,71.4
"20","Wrap in Vigor",1,71.4
"21","Ram Through",5,71.1
"22","Jace's Erasure",4,71
"23","Curfew",15,70.4
"24","Turn Aside",7,69.8
"25","Stream of Thought",6,69.6
"26","Cast Down",5,69.4
"27","Cuombajj Witches",10,69.3
"28","Diabolic Edict",19,69.1
"29","Lifelink",9,69.1
"30","Smash to Smithereens",19,68.5
"31","Introduction to Prophecy",12,68.2
"32","Faerie Macabre",10,68.1
"33","Counterspell",7,67.9
"34","Fog",4,67.9
"35","Lumithread Field",13,67.7
"36","Abrade",10,67.6
"37","Return to Nature",7,67.3
"38","Echoing Truth",17,67.2
"39","Breath Weapon",8,67.2
"40","Hydroblast",68,67
"41","Chainer's Edict",38,67
"42","Ramosian Rally",3,66.7
"43","Sage's Row Denizen",3,66.7
"44","Eye of Nowhere",2,66.7
"45","Temur Battle Rage",2,66.7
"46","Patrician's Scorn",2,66.7
"47","Blessed Hippogriff",2,66.7
"48","Obsidian Acolyte",2,66.7
"49","Serene Heart",1,66.7
"50","Raze the Effigy",1,66.7
