"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",106,65.3
"2","Great Furnace",98,65.6
"3","Mountain",97,66.8
"4","Lightning Bolt",95,66.6
"5","Drossforge Bridge",86,66.4
"6","Vault of Whispers",86,66.4
"7","Deadly Dispute",85,66.5
"8","Preordain",82,66
"9","Galvanic Blast",81,66.7
"10","Swamp",79,66
"11","Ichor Wellspring",75,65.7
"12","Makeshift Munitions",75,65.5
"13","Gurmag Angler",73,64.6
"14","Chromatic Star",71,65.7
"15","Plains",67,66.4
"16","Island",63,64.7
"17","Faithless Looting",63,68.7
"18","Counterspell",61,66.5
"19","Myr Enforcer",59,65.2
"20","Reckoner's Bargain",59,65.2
"21","Blood Fountain",59,65.2
"22","Silverbluff Bridge",59,65.5
"23","Thoughtcast",58,65.3
"24","Mistvault Bridge",58,65.3
"25","Seat of the Synod",58,65.3
"26","Krark-Clan Shaman",55,65
"27","Frogmite",54,64.6
"28","Forest",52,64.4
"29","Mulldrifter",49,63.6
"30","Nihil Spellbomb",45,64.8
"31","Experimental Synthesizer",43,66
"32","Metallic Rebuke",43,63.7
"33","Faerie Seer",40,66.4
"34","Ninja of the Deep Hours",40,66.4
"35","Spellstutter Sprite",40,66.4
"36","Utopia Sprawl",38,63.7
"37","Dispel",38,65.8
"38","Brainstorm",37,66.3
"39","Thraben Inspector",37,65.8
"40","Snow-Covered Island",35,66.3
"41","Prismatic Strands",35,66
"42","Evolving Wilds",34,66.1
"43","Myr Retriever",34,63.3
"44","Augur of Bolas",34,67.4
"45","Boros Garrison",34,66.5
"46","Snap",31,64.2
"47","Voldaren Epicure",31,65.7
"48","Squadron Hawk",31,66.7
"49","Arbor Elf",29,62.3
"50","Annoyed Altisaur",28,62.1
